country,type,year,month,demand,source,should_plot
PL,industry-household,2020,6,9.76,calculated,True
PL,industry-household,2020,7,9.99,calculated,True
PL,industry-household,2020,8,9.53,calculated,True
PL,industry-household,2020,9,10.48,calculated,True
PL,industry-household,2020,10,14.3,calculated,True
PL,industry-household,2020,11,17.29,calculated,True
PL,industry-household,2020,12,20.6,calculated,True
PL,industry-household,2021,1,22.7,calculated,True
PL,industry-household,2021,2,21.3,calculated,True
PL,industry-household,2021,3,20.08,calculated,True
PL,industry-household,2021,4,16.63,calculated,True
PL,industry-household,2021,5,12.23,calculated,True
PL,industry-household,2021,6,9.55,calculated,True
PL,industry-household,2021,7,9.82,calculated,True
PL,industry-household,2021,8,10.3,calculated,True
PL,industry-household,2021,9,10.8,calculated,True
PL,industry-household,2021,10,14.24,calculated,True
PL,industry-household,2021,11,17.19,calculated,True
PL,industry-household,2021,12,22.05,calculated,True
PL,industry-household,2022,1,21.01,calculated,True
PL,industry-household,2022,2,17.31,calculated,True
PL,industry-household,2022,3,17.14,calculated,True
PL,industry-household,2022,4,14.84,calculated,True
PL,industry-household,2022,5,9.93,calculated,True
PL,industry-household,2022,6,8.61,calculated,True
PL,industry-household,2022,7,8.18,calculated,True
PL,industry-household,2022,8,7.32,calculated,True
PL,industry-household,2022,9,7.7,calculated,True
PL,industry-household,2022,10,10.33,calculated,True
PL,industry-household,2022,11,15.41,calculated,True
PL,industry-household,2022,12,18.98,calculated,True
PL,industry-household,2023,1,17.78,calculated,True
PL,industry-household,2023,2,17.24,calculated,True
PL,industry-household,2023,3,16.09,calculated,True
PL,industry-household,2023,4,12.64,calculated,True
PL,industry-household,2023,5,9.6,calculated,True
PL,industry-household,2023,6,8.01,calculated,True
PL,industry-household,2023,7,7.81,calculated,True
PL,industry-household,2023,8,8.51,calculated,True
PL,industry-household,2023,9,8.58,calculated,True
PL,industry-household,2023,10,11.93,calculated,True
PL,industry-household,2023,11,16.93,calculated,True
PL,industry-household,2023,12,19.91,calculated,True
PL,industry-household,2024,1,21.95,calculated,True
PL,industry-household,2024,2,16.85,calculated,True
PL,industry-household,2024,3,16.51,calculated,True
PL,industry-household,2024,4,12.96,calculated,True
PL,industry-household,2024,5,9.89,calculated,True
PL,industry-household,2024,6,8.42,calculated,True
PL,industry-household,2024,7,8.67,calculated,True
PL,industry-household,2024,8,8.7,calculated,True
PL,industry-household,2024,9,9.72,calculated,True
PL,industry-household,2024,10,13.4,calculated,True
PL,industry-household,2024,11,17.95,calculated,True
PL,industry-household,2024,12,19.4,calculated,True
PL,industry-household,2025,1,18.62,calculated,True
PL,industry-household,2025,2,19.45,calculated,True
PL,industry-household,2025,3,15.37,calculated,True
PL,industry-household,2025,4,11.76,calculated,True
PL,industry-household,2025,5,13.69,calculated,True
PL,industry-household,2025,6,8.19,calculated,True
PL,industry-household,2025,7,8.69,calculated,True
PL,industry-household,2025,8,8.4,calculated,True
PL,industry-household,2025,9,9.69,calculated,True
PL,industry-household,2025,10,15.15,calculated,True
PL,industry-household,2025,11,17.31,calculated,True
PL,industry-household,2025,12,20.47,calculated,True
PL,industry-household,2026,1,24.39,calculated,True
PL,industry-household,2026,2,21.42,calculated,True
PL,industry-household,2026,3,15.34,calculated,True
SE,industry-household,2019,1,1.53,calculated,True
SE,industry-household,2019,2,1.22,calculated,True
SE,industry-household,2019,3,1.5,calculated,True
SE,industry-household,2019,4,1.19,calculated,True
SE,industry-household,2019,5,1.2,calculated,True
SE,industry-household,2019,6,0.78,calculated,True
SE,industry-household,2019,7,1.08,calculated,True
SE,industry-household,2019,8,0.89,calculated,True
SE,industry-household,2019,9,0.8,calculated,True
SE,industry-household,2019,10,0.74,calculated,True
SE,industry-household,2019,11,1.04,calculated,True
SE,industry-household,2019,12,1.42,calculated,True
SE,industry-household,2020,1,1.4,calculated,True
SE,industry-household,2020,2,1.34,calculated,True
SE,industry-household,2020,3,1.08,calculated,True
SE,industry-household,2020,4,0.85,calculated,True
SE,industry-household,2020,5,0.88,calculated,True
SE,industry-household,2020,6,0.96,calculated,True
SE,industry-household,2020,7,0.58,calculated,True
SE,industry-household,2020,8,0.97,calculated,True
SE,industry-household,2020,9,0.9,calculated,True
SE,industry-household,2020,10,1.87,calculated,True
SE,industry-household,2020,11,1.69,calculated,True
SE,industry-household,2020,12,2.05,calculated,True
SE,industry-household,2021,1,2.1,calculated,True
SE,industry-household,2021,2,1.79,calculated,True
SE,industry-household,2021,3,1.35,calculated,True
SE,industry-household,2021,4,1.15,calculated,True
SE,industry-household,2021,5,0.7,calculated,True
SE,industry-household,2021,6,1.21,calculated,True
SE,industry-household,2021,7,0.71,calculated,True
SE,industry-household,2021,8,0.92,calculated,True
SE,industry-household,2021,9,0.83,calculated,True
SE,industry-household,2021,10,1.08,calculated,True
SE,industry-household,2021,11,1.16,calculated,True
SE,industry-household,2021,12,1.24,calculated,True
SE,industry-household,2022,1,1.19,calculated,True
SE,industry-household,2022,2,0.92,calculated,True
SE,industry-household,2022,3,0.65,calculated,True
SE,industry-household,2022,4,0.61,calculated,True
SE,industry-household,2022,5,0.55,calculated,True
SE,industry-household,2022,6,0.35,calculated,True
SE,industry-household,2022,7,0.59,calculated,True
SE,industry-household,2022,8,0.61,calculated,True
SE,industry-household,2022,9,0.48,calculated,True
SE,industry-household,2022,10,0.62,calculated,True
SE,industry-household,2022,11,0.6,calculated,True
SE,industry-household,2022,12,0.92,calculated,True
SE,industry-household,2023,1,0.89,calculated,True
SE,industry-household,2023,2,0.77,calculated,True
SE,industry-household,2023,3,0.98,calculated,True
SE,industry-household,2023,4,0.55,calculated,True
SE,industry-household,2023,5,0.61,calculated,True
SE,industry-household,2023,6,0.61,calculated,True
SE,industry-household,2023,7,0.56,calculated,True
SE,industry-household,2023,8,0.59,calculated,True
SE,industry-household,2023,9,0.74,calculated,True
SE,industry-household,2023,10,0.73,calculated,True
SE,industry-household,2023,11,0.94,calculated,True
SE,industry-household,2023,12,1.05,calculated,True
SE,industry-household,2024,1,1.44,calculated,True
SE,industry-household,2024,2,1.02,calculated,True
SE,industry-household,2024,3,0.81,calculated,True
SE,industry-household,2024,4,0.92,calculated,True
SE,industry-household,2024,5,0.68,calculated,True
SE,industry-household,2024,6,0.59,calculated,True
SE,industry-household,2024,7,0.59,calculated,True
SE,industry-household,2024,8,0.7,calculated,True
SE,industry-household,2024,9,0.68,calculated,True
SE,industry-household,2024,10,0.56,calculated,True
SE,industry-household,2024,11,0.91,calculated,True
SE,industry-household,2024,12,0.84,calculated,True
SE,industry-household,2025,1,0.93,calculated,True
SE,industry-household,2025,2,0.92,calculated,True
SE,industry-household,2025,3,0.62,calculated,True
SE,industry-household,2025,4,0.65,calculated,True
SE,industry-household,2025,5,0.54,calculated,True
SE,industry-household,2025,6,0.63,calculated,True
SE,industry-household,2025,7,0.57,calculated,True
SE,industry-household,2025,8,0.74,calculated,True
SE,industry-household,2025,9,0.52,calculated,True
SE,industry-household,2025,10,0.76,calculated,True
SE,industry-household,2025,11,1.06,calculated,True
SE,industry-household,2025,12,0.86,calculated,True
SE,industry-household,2026,1,0.95,calculated,True
SE,industry-household,2026,2,0.94,calculated,True
SE,industry-household,2026,3,-0.01,calculated,True
SI,industry-household,2019,1,1.18,calculated,True
SI,industry-household,2019,2,0.93,calculated,True
SI,industry-household,2019,3,0.85,calculated,True
SI,industry-household,2019,4,0.7,calculated,True
SI,industry-household,2019,5,0.68,calculated,True
SI,industry-household,2019,6,0.5,calculated,True
SI,industry-household,2019,7,0.48,calculated,True
SI,industry-household,2019,8,0.53,calculated,True
SI,industry-household,2019,9,0.57,calculated,True
SI,industry-household,2019,10,0.7,calculated,True
SI,industry-household,2019,11,0.84,calculated,True
SI,industry-household,2019,12,0.98,calculated,True
SI,industry-household,2020,1,1.15,calculated,True
SI,industry-household,2020,2,0.91,calculated,True
SI,industry-household,2020,3,0.9,calculated,True
SI,industry-household,2020,4,0.64,calculated,True
SI,industry-household,2020,5,0.54,calculated,True
SI,industry-household,2020,6,0.45,calculated,True
SI,industry-household,2020,7,0.5,calculated,True
SI,industry-household,2020,8,0.48,calculated,True
SI,industry-household,2020,9,0.53,calculated,True
SI,industry-household,2020,10,0.73,calculated,True
SI,industry-household,2020,11,0.98,calculated,True
SI,industry-household,2020,12,1.0,calculated,True
SI,industry-household,2021,1,1.1,calculated,True
SI,industry-household,2021,2,0.94,calculated,True
SI,industry-household,2021,3,0.95,calculated,True
SI,industry-household,2021,4,0.84,calculated,True
SI,industry-household,2021,5,0.66,calculated,True
SI,industry-household,2021,6,0.54,calculated,True
SI,industry-household,2021,7,0.48,calculated,True
SI,industry-household,2021,8,0.47,calculated,True
SI,industry-household,2021,9,0.51,calculated,True
SI,industry-household,2021,10,0.76,calculated,True
SI,industry-household,2021,11,0.9,calculated,True
SI,industry-household,2021,12,1.06,calculated,True
SI,industry-household,2022,1,1.12,calculated,True
SI,industry-household,2022,2,0.88,calculated,True
SI,industry-household,2022,3,0.9,calculated,True
SI,industry-household,2022,4,0.7,calculated,True
SI,industry-household,2022,5,0.51,calculated,True
SI,industry-household,2022,6,0.48,calculated,True
SI,industry-household,2022,7,0.45,calculated,True
SI,industry-household,2022,8,0.41,calculated,True
SI,industry-household,2022,9,0.49,calculated,True
SI,industry-household,2022,10,0.55,calculated,True
SI,industry-household,2022,11,0.79,calculated,True
SI,industry-household,2022,12,0.85,calculated,True
SI,industry-household,2023,1,0.94,calculated,True
SI,industry-household,2023,2,0.87,calculated,True
SI,industry-household,2023,3,0.76,calculated,True
SI,industry-household,2023,4,0.69,calculated,True
SI,industry-household,2023,5,0.6,calculated,True
SI,industry-household,2023,6,0.5,calculated,True
SI,industry-household,2023,7,0.44,calculated,True
SI,industry-household,2023,8,0.4,calculated,True
SI,industry-household,2023,9,0.46,calculated,True
SI,industry-household,2023,10,0.58,calculated,True
SI,industry-household,2023,11,0.82,calculated,True
SI,industry-household,2023,12,0.95,calculated,True
SI,industry-household,2024,1,1.13,calculated,True
SI,industry-household,2024,2,0.83,calculated,True
SI,industry-household,2024,3,0.81,calculated,True
SI,industry-household,2024,4,0.73,calculated,True
SI,industry-household,2024,5,0.62,calculated,True
SI,industry-household,2024,6,0.51,calculated,True
SI,industry-household,2024,7,0.47,calculated,True
SI,industry-household,2024,8,0.46,calculated,True
SI,industry-household,2024,9,0.53,calculated,True
SI,industry-household,2024,10,0.59,calculated,True
SI,industry-household,2024,11,0.86,calculated,True
SI,industry-household,2024,12,0.96,calculated,True
SI,industry-household,2025,1,1.02,calculated,True
SI,industry-household,2025,2,0.95,calculated,True
SI,industry-household,2025,3,0.81,calculated,True
SI,industry-household,2025,4,0.64,calculated,True
SI,industry-household,2025,5,0.64,calculated,True
SI,industry-household,2025,6,0.51,calculated,True
SI,industry-household,2025,7,0.5,calculated,True
SI,industry-household,2025,8,0.46,calculated,True
SI,industry-household,2025,9,0.53,calculated,True
SI,industry-household,2025,10,0.75,calculated,True
SI,industry-household,2025,11,0.85,calculated,True
SI,industry-household,2025,12,0.92,calculated,True
SI,industry-household,2026,1,1.11,calculated,True
SI,industry-household,2026,2,0.84,calculated,True
SI,industry-household,2026,3,0.78,calculated,True
SK,industry-household,2019,1,7.76,calculated,True
SK,industry-household,2019,2,5.81,calculated,True
SK,industry-household,2019,3,4.97,calculated,True
SK,industry-household,2019,4,3.41,calculated,True
SK,industry-household,2019,5,3.09,calculated,True
SK,industry-household,2019,6,1.66,calculated,True
SK,industry-household,2019,7,1.99,calculated,True
SK,industry-household,2019,8,1.97,calculated,True
SK,industry-household,2019,9,2.28,calculated,True
SK,industry-household,2019,10,3.59,calculated,True
SK,industry-household,2019,11,4.62,calculated,True
SK,industry-household,2019,12,6.3,calculated,True
SK,industry-household,2020,1,7.2,calculated,True
SK,industry-household,2020,2,5.6,calculated,True
SK,industry-household,2020,3,5.18,calculated,True
SK,industry-household,2020,4,3.3,calculated,True
SK,industry-household,2020,5,2.73,calculated,True
SK,industry-household,2020,6,2.07,calculated,True
SK,industry-household,2020,7,2.06,calculated,True
SK,industry-household,2020,8,1.79,calculated,True
SK,industry-household,2020,9,2.24,calculated,True
SK,industry-household,2020,10,4.07,calculated,True
SK,industry-household,2020,11,5.54,calculated,True
SK,industry-household,2020,12,6.33,calculated,True
SK,industry-household,2021,1,6.99,calculated,True
SK,industry-household,2021,2,6.32,calculated,True
SK,industry-household,2021,3,5.95,calculated,True
SK,industry-household,2021,4,4.63,calculated,True
SK,industry-household,2021,5,3.19,calculated,True
SK,industry-household,2021,6,2.06,calculated,True
SK,industry-household,2021,7,2.08,calculated,True
SK,industry-household,2021,8,2.15,calculated,True
SK,industry-household,2021,9,2.42,calculated,True
SK,industry-household,2021,10,4.18,calculated,True
SK,industry-household,2021,11,5.42,calculated,True
SK,industry-household,2021,12,6.88,calculated,True
SK,industry-household,2022,1,6.97,calculated,True
SK,industry-household,2022,2,5.5,calculated,True
SK,industry-household,2022,3,5.58,calculated,True
SK,industry-household,2022,4,4.22,calculated,True
SK,industry-household,2022,5,2.3,calculated,True
SK,industry-household,2022,6,1.88,calculated,True
SK,industry-household,2022,7,1.9,calculated,True
SK,industry-household,2022,8,1.62,calculated,True
