country,year,unit,lv1_demand,lv1_fce,lv1_fcne,lv1_transformation_input,lv1_direct_energy_sector,lv1_losses,lv2_demand,lv2_fce_industry,lv2_fce_household,lv2_fce_commercial,lv2_fce_other,lv2_fce_transport,lv2_fcne_industry,lv2_fcne_other,lv2_ti_electricity,lv2_ti_chp,lv2_ti_heat,lv2_ti_other,lv2_direct_energy_sector,lv2_losses,check_lv1_sum,check_lv1_gap,check_reconciles_lv1,check_lv2_sum,check_lv2_gap,check_reconciles_lv2
BG,1992,TJ_GCV,188485.0,63565.0,11531.0,108319.0,3181.0,1889.0,188485.0,63243.0,0.0,322.0,0.0,0.0,11531.0,0.0,0.0,88781.0,18375.0,1163.0,3181.0,1889.0,188485.0,0.0,True,188485.0,0.0,True
BG,1993,TJ_GCV,175383.0,46890.0,26968.0,95269.0,3494.0,2762.0,175383.0,46579.0,0.0,311.0,0.0,0.0,26968.0,0.0,0.0,72352.0,21740.0,1177.0,3494.0,2762.0,175383.0,0.0,True,175383.0,0.0,True
BG,1994,TJ_GCV,175451.0,56925.0,26340.0,84913.0,2799.0,4474.0,175451.0,56583.0,0.0,342.0,0.0,0.0,26340.0,0.0,0.0,61222.0,22737.0,954.0,2799.0,4474.0,175451.0,0.0,True,175451.0,0.0,True
BG,1995,TJ_GCV,211757.0,72289.0,25231.0,107061.0,3308.0,3868.0,211757.0,71354.0,0.0,935.0,0.0,0.0,25231.0,0.0,0.0,77050.0,29002.0,1009.0,3308.0,3868.0,211757.0,0.0,True,211757.0,0.0,True
BG,1996,TJ_GCV,216337.0,69152.0,29387.0,109736.0,3712.0,4350.0,216337.0,67514.0,0.0,1638.0,0.0,0.0,29387.0,0.0,0.0,75388.0,33292.0,1056.0,3712.0,4350.0,216337.0,0.0,True,216337.0,0.0,True
BG,1997,TJ_GCV,172589.0,91951.0,13350.0,62298.0,2990.0,2000.0,172589.0,90468.0,0.0,949.0,10.0,524.0,13350.0,0.0,0.0,44282.0,17006.0,1010.0,2990.0,2000.0,172589.0,0.0,True,172589.0,0.0,True
BG,1998,TJ_GCV,144406.0,73321.0,8401.0,59742.0,1843.0,1099.0,144406.0,68187.0,0.0,972.0,30.0,4132.0,8401.0,0.0,37.0,42633.0,16178.0,894.0,1843.0,1099.0,144406.0,0.0,True,144406.0,0.0,True
BG,1999,TJ_GCV,125114.0,52534.0,9023.0,57745.0,3788.0,2024.0,125114.0,47945.0,0.0,750.0,266.0,3573.0,9023.0,0.0,36.0,41745.0,14950.0,1014.0,3788.0,2024.0,125114.0,0.0,True,125114.0,0.0,True
BG,2000,TJ_GCV,136273.0,64541.0,14982.0,51392.0,3591.0,1767.0,136273.0,55710.0,9.0,570.0,600.0,7652.0,14982.0,0.0,98.0,37274.0,13065.0,955.0,3591.0,1767.0,136273.0,0.0,True,136273.0,0.0,True
BG,2001,TJ_GCV,126829.0,55816.0,14829.0,48466.0,3562.0,4156.0,126829.0,47876.0,37.0,816.0,668.0,6419.0,14829.0,0.0,890.0,33987.0,12550.0,1039.0,3562.0,4156.0,126829.0,0.0,True,126829.0,0.0,True
BG,2002,TJ_GCV,111095.0,49902.0,10024.0,44878.0,2999.0,3292.0,111095.0,41750.0,59.0,927.0,698.0,6468.0,10024.0,0.0,1486.0,30952.0,11477.0,963.0,2999.0,3292.0,111095.0,0.0,True,111095.0,0.0,True
BG,2003,TJ_GCV,115756.0,51195.0,10417.0,47118.0,3262.0,3764.0,115756.0,44902.0,144.0,1304.0,773.0,4072.0,10417.0,0.0,416.0,33242.0,12621.0,839.0,3262.0,3764.0,115756.0,0.0,True,115756.0,0.0,True
BG,2004,TJ_GCV,116174.0,53858.0,12342.0,42737.0,3533.0,3704.0,116174.0,44607.0,268.0,1456.0,1000.0,6527.0,12342.0,0.0,520.0,30088.0,11093.0,1036.0,3533.0,3704.0,116174.0,0.0,True,116174.0,0.0,True
BG,2005,TJ_GCV,129733.0,63602.0,14443.0,46436.0,2909.0,2343.0,129733.0,48750.0,655.0,2027.0,1235.0,10935.0,14443.0,0.0,902.0,29037.0,15529.0,968.0,2909.0,2343.0,129733.0,0.0,True,129733.0,0.0,True
BG,2006,TJ_GCV,132532.0,68161.0,11383.0,47964.0,3207.0,1817.0,132532.0,50760.0,1138.0,3001.0,1489.0,11773.0,11383.0,0.0,1391.0,30714.0,14852.0,1007.0,3207.0,1817.0,132532.0,0.0,True,132532.0,0.0,True
BG,2007,TJ_GCV,136060.0,72845.0,11357.0,46625.0,3162.0,2071.0,136060.0,52634.0,1524.0,3265.0,1509.0,13913.0,11357.0,0.0,418.0,35595.0,9437.0,1175.0,3162.0,2071.0,136060.0,0.0,True,136060.0,0.0,True
BG,2008,TJ_GCV,132542.0,69341.0,12608.0,47061.0,1765.0,1767.0,132542.0,48498.0,1810.0,3778.0,1616.0,13639.0,12608.0,0.0,342.0,34942.0,10367.0,1410.0,1765.0,1767.0,132542.0,0.0,True,132542.0,0.0,True
BG,2009,TJ_GCV,99293.0,46140.0,7268.0,43290.0,1823.0,772.0,99293.0,30717.0,2363.0,3072.0,1208.0,8780.0,7268.0,0.0,141.0,31570.0,10658.0,921.0,1823.0,772.0,99293.0,0.0,True,99293.0,0.0,True
BG,2010,TJ_GCV,106164.0,49226.0,8944.0,46136.0,1254.0,604.0,106164.0,32445.0,2295.0,3728.0,1140.0,9618.0,8944.0,0.0,215.0,31667.0,12673.0,1581.0,1254.0,604.0,106164.0,0.0,True,106164.0,0.0,True
BG,2011,TJ_GCV,121044.0,59259.0,11597.0,48078.0,1758.0,352.0,121044.0,39232.0,2603.0,3841.0,1282.0,12301.0,11597.0,0.0,174.0,35339.0,10967.0,1598.0,1758.0,352.0,121044.0,0.0,True,121044.0,0.0,True
BG,2012,TJ_GCV,113278.0,54995.0,8568.0,47527.0,1706.0,482.0,113278.0,35181.0,2486.0,3799.0,1049.0,12480.0,8568.0,0.0,145.0,36859.0,9040.0,1483.0,1706.0,482.0,113278.0,0.0,True,113278.0,0.0,True
BG,2013,TJ_GCV,109979.0,53774.0,9637.0,44852.0,1220.0,496.0,109979.0,35353.0,2091.0,3628.0,952.0,11750.0,9637.0,0.0,94.0,36434.0,6786.0,1538.0,1220.0,496.0,109979.0,0.0,True,109979.0,0.0,True
BG,2014,TJ_GCV,109209.0,54833.0,10247.0,42524.0,1074.0,531.0,109209.0,36404.0,2102.0,3869.0,989.0,11469.0,10247.0,0.0,68.0,32988.0,7934.0,1534.0,1074.0,531.0,109209.0,0.0,True,109209.0,0.0,True
BG,2015,TJ_GCV,119798.0,60459.0,12664.0,44096.0,1976.0,603.0,119798.0,42746.0,2408.0,4143.0,721.0,10441.0,12664.0,0.0,49.0,28802.0,9848.0,5397.0,1976.0,603.0,119798.0,0.0,True,119798.0,0.0,True
BG,2016,TJ_GCV,123439.0,60503.0,13397.0,47679.0,1441.0,419.0,123439.0,42788.0,2740.0,4169.0,678.0,10128.0,13397.0,0.0,702.0,28106.0,9647.0,9224.0,1441.0,419.0,123439.0,0.0,True,123439.0,0.0,True
BG,2017,TJ_GCV,127025.235,62931.488,12932.293,49052.876,1588.33,520.248,127025.235,43211.552,3166.337,4406.441,704.346,11442.812,12932.293,0.0,589.531,27012.605,11238.274,10212.466,1588.33,520.248,127025.235,0.0,True,127025.235,0.0,True
BG,2018,TJ_GCV,119713.077,60558.354,9671.833,46891.867,2229.723,361.3,119713.077,41709.757,3595.082,4549.282,666.003,10038.23,9671.833,0.0,1167.99,27432.854,10020.344,8270.679,2229.723,361.3,119713.077,0.0,True,119713.077,0.0,True
BG,2019,TJ_GCV,110853.716,53348.684,7025.67,47951.36,2175.67,352.332,110853.716,38463.517,3664.228,4169.836,462.402,6588.701,7025.67,0.0,503.603,29943.905,7568.982,9934.87,2175.67,352.332,110853.716,0.0,True,110853.716,0.0,True
BG,2020,TJ_GCV,112204.73,54061.207,6956.762,48611.577,2140.106,435.078,112204.73,39479.501,4469.116,3949.873,511.086,5651.631,6956.762,0.0,2292.551,29147.168,8089.321,9082.537,2140.106,435.078,112204.73,0.0,True,112204.73,0.0,True
BG,2021,TJ_GCV,128326.123,61258.429,7486.856,56531.614,2350.471,698.753,128326.123,43635.736,5276.456,4906.131,581.304,6858.802,7486.856,0.0,8359.972,33048.787,7730.269,7392.586,2350.471,698.753,128326.123,0.0,True,128326.123,0.0,True
BG,2022,TJ_GCV,105277.235,51673.58,5970.327,46001.97,895.266,736.092,105277.235,35722.522,4046.728,4567.749,473.782,6862.799,5970.327,0.0,906.469,27895.367,8427.694,8772.44,895.266,736.092,105277.235,0.0,True,105277.235,0.0,True
BG,2023,TJ_GCV,97600.99,47152.317,5516.913,43432.13,962.987,536.643,97600.99,32519.628,3307.363,3813.311,529.991,6982.024,5516.913,0.0,71.274,26680.167,8675.215,8005.474,962.987,536.643,97600.99,0.0,True,97600.99,0.0,True
BG,2024,TJ_GCV,104638.963,51108.157,5717.409,46263.709,1208.524,341.164,104638.963,34155.109,3775.63,3928.473,551.906,8697.039,5717.409,0.0,113.333,27140.879,9572.417,9437.08,1208.524,341.164,104638.963,0.0,True,104638.963,0.0,True
CY,1990,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1991,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1992,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1993,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1994,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1995,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1996,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1997,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1998,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,1999,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2000,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2001,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2002,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2003,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2004,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2005,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2006,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2007,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2008,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2009,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2010,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2011,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2012,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2013,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2014,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2015,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2016,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2017,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2018,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2019,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2020,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2021,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2022,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2023,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CY,2024,TJ_GCV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,True
CZ,1990,TJ_GCV,244123.0,197426.0,0.0,46697.0,0.0,0.0,244123.0,112444.0,42719.0,34007.0,8256.0,0.0,0.0,0.0,312.0,9200.0,21118.0,16067.0,0.0,0.0,244123.0,0.0,True,244123.0,0.0,True
CZ,1991,TJ_GCV,235559.0,184997.0,0.0,44171.0,6391.0,0.0,235559.0,96385.0,45730.0,35244.0,7638.0,0.0,0.0,0.0,248.0,9227.0,23703.0,10993.0,6391.0,0.0,235559.0,0.0,True,235559.0,0.0,True
CZ,1992,TJ_GCV,269802.0,208228.0,0.0,43582.0,7203.0,10789.0,269802.0,140572.0,46551.0,0.0,17327.0,3778.0,0.0,0.0,247.0,9245.0,25626.0,8464.0,7203.0,10789.0,269802.0,0.0,True,269802.0,0.0,True
CZ,1993,TJ_GCV,275727.0,212787.0,0.0,41173.0,7179.0,14588.0,275727.0,145251.0,55368.0,0.0,9414.0,2754.0,0.0,0.0,109.0,11836.0,21694.0,7534.0,7179.0,14588.0,275727.0,0.0,True,275727.0,0.0,True
CZ,1994,TJ_GCV,269319.0,212846.0,0.0,37263.0,6310.0,12900.0,269319.0,112674.0,63751.0,0.0,36000.0,421.0,0.0,0.0,320.0,11107.0,22137.0,3699.0,6310.0,12900.0,269319.0,0.0,True,269319.0,0.0,True
CZ,1995,TJ_GCV,304642.0,239440.0,0.0,45209.0,6792.0,13201.0,304642.0,121517.0,72843.0,34954.0,9399.0,727.0,0.0,0.0,422.0,15603.0,26960.0,2224.0,6792.0,13201.0,304642.0,0.0,True,304642.0,0.0,True
CZ,1996,TJ_GCV,350550.0,268903.0,0.0,61443.0,7466.0,12738.0,350550.0,127694.0,98376.0,36417.0,4648.0,1768.0,0.0,0.0,2587.0,19116.0,38084.0,1656.0,7466.0,12738.0,350550.0,0.0,True,350550.0,0.0,True
CZ,1997,TJ_GCV,355737.0,283990.0,0.0,54145.0,7616.0,9986.0,355737.0,141580.0,94048.0,38763.0,8082.0,1517.0,0.0,0.0,3563.0,18806.0,31776.0,0.0,7616.0,9986.0,355737.0,0.0,True,355737.0,0.0,True
CZ,1998,TJ_GCV,356387.0,287922.0,0.0,49976.0,6043.0,12446.0,356387.0,132511.0,96615.0,50398.0,7112.0,1286.0,0.0,0.0,4591.0,17238.0,28147.0,0.0,6043.0,12446.0,356387.0,0.0,True,356387.0,0.0,True
CZ,1999,TJ_GCV,359198.0,284941.0,0.0,58683.0,4613.0,10961.0,359198.0,126365.0,96266.0,54353.0,6582.0,1375.0,0.0,0.0,5011.0,21504.0,32168.0,0.0,4613.0,10961.0,359198.0,0.0,True,359198.0,0.0,True
CZ,2000,TJ_GCV,348717.0,275184.0,0.0,57864.0,5437.0,10232.0,348717.0,121028.0,95334.0,51346.0,6117.0,1359.0,0.0,0.0,2106.0,30168.0,25590.0,0.0,5437.0,10232.0,348717.0,0.0,True,348717.0,0.0,True
CZ,2001,TJ_GCV,373656.0,300052.0,0.0,59380.0,4936.0,9288.0,373656.0,121493.0,110580.0,60332.0,6223.0,1424.0,0.0,0.0,2194.0,30089.0,27097.0,0.0,4936.0,9288.0,373656.0,0.0,True,373656.0,0.0,True
CZ,2002,TJ_GCV,361090.0,288028.0,0.0,59340.0,4952.0,8770.0,361090.0,120085.0,103720.0,56102.0,6577.0,1544.0,0.0,0.0,2055.0,30278.0,27007.0,0.0,4952.0,8770.0,361090.0,0.0,True,361090.0,0.0,True
CZ,2003,TJ_GCV,364819.0,293964.0,0.0,58942.0,4391.0,7522.0,364819.0,117342.0,111740.0,58817.0,4553.0,1512.0,0.0,0.0,1793.0,30943.0,26206.0,0.0,4391.0,7522.0,364819.0,0.0,True,364819.0,0.0,True
CZ,2004,TJ_GCV,362293.0,288912.0,0.0,64805.0,4946.0,3630.0,362293.0,115521.0,109372.0,57784.0,4613.0,1622.0,0.0,0.0,2076.0,32737.0,29992.0,0.0,4946.0,3630.0,362293.0,0.0,True,362293.0,0.0,True
CZ,2005,TJ_GCV,358364.0,287698.0,0.0,60455.0,5841.0,4370.0,358364.0,112496.0,107487.0,59248.0,6667.0,1800.0,0.0,0.0,1873.0,29529.0,29053.0,0.0,5841.0,4370.0,358364.0,0.0,True,358364.0,0.0,True
CZ,2006,TJ_GCV,352110.0,285981.0,0.0,55784.0,5579.0,4766.0,352110.0,114478.0,105855.0,56816.0,6792.0,2040.0,0.0,0.0,1848.0,27428.0,26508.0,0.0,5579.0,4766.0,352110.0,0.0,True,352110.0,0.0,True
CZ,2007,TJ_GCV,332566.0,273380.0,0.0,49757.0,5409.0,4020.0,332566.0,112793.0,94718.0,56370.0,6886.0,2613.0,0.0,0.0,453.0,22215.0,27089.0,0.0,5409.0,4020.0,332566.0,0.0,True,332566.0,0.0,True
CZ,2008,TJ_GCV,329762.0,271954.0,4480.0,44611.0,5218.0,3499.0,329762.0,104326.0,95246.0,61822.0,7365.0,3195.0,4480.0,0.0,391.0,17331.0,26889.0,0.0,5218.0,3499.0,329762.0,0.0,True,329762.0,0.0,True
CZ,2009,TJ_GCV,313403.0,253026.0,2743.0,44674.0,5112.0,7848.0,313403.0,90916.0,95797.0,58250.0,4706.0,3357.0,2743.0,0.0,381.0,18270.0,26023.0,0.0,5112.0,7848.0,313403.0,0.0,True,313403.0,0.0,True
CZ,2010,TJ_GCV,353955.0,283233.0,4215.0,55710.0,4568.0,6229.0,353955.0,103112.0,110828.0,60048.0,5802.0,3443.0,4215.0,0.0,611.0,19401.0,35698.0,0.0,4568.0,6229.0,353955.0,0.0,True,353955.0,0.0,True
CZ,2011,TJ_GCV,323609.0,256249.0,4419.0,52413.0,4622.0,5906.0,323609.0,96018.0,93152.0,57710.0,5972.0,3397.0,4419.0,0.0,708.0,21118.0,30587.0,0.0,4622.0,5906.0,323609.0,0.0,True,323609.0,0.0,True
CZ,2012,TJ_GCV,318946.0,250598.0,4511.0,53652.0,4430.0,5755.0,318946.0,94774.0,94126.0,53464.0,5860.0,2374.0,4511.0,0.0,541.0,23113.0,29998.0,0.0,4430.0,5755.0,318946.0,0.0,True,318946.0,0.0,True
CZ,2013,TJ_GCV,323147.0,249672.0,4306.0,58867.0,4859.0,5443.0,323147.0,95477.0,94433.0,51450.0,5830.0,2482.0,4306.0,0.0,3925.0,24532.0,30410.0,0.0,4859.0,5443.0,323147.0,0.0,True,323147.0,0.0,True
CZ,2014,TJ_GCV,287592.0,223610.0,4397.0,49626.0,4387.0,5572.0,287592.0,88665.0,76526.0,50341.0,5255.0,2823.0,4397.0,0.0,1714.0,22775.0,25137.0,0.0,4387.0,5572.0,287592.0,0.0,True,287592.0,0.0,True
CZ,2015,TJ_GCV,301578.0,233725.0,4462.0,53620.0,4400.0,5371.0,301578.0,92216.0,83243.0,50149.0,5029.0,3088.0,4462.0,0.0,4872.0,23352.0,25396.0,0.0,4400.0,5371.0,301578.0,0.0,True,301578.0,0.0,True
CZ,2016,TJ_GCV,326399.0,245810.0,4665.0,67100.0,3696.0,5128.0,326399.0,93748.0,92746.0,52460.0,4320.0,2536.0,4665.0,0.0,13411.0,24935.0,28754.0,0.0,3696.0,5128.0,326399.0,0.0,True,326399.0,0.0,True
CZ,2017,TJ_GCV,334990.0,257229.0,4128.0,64937.0,4426.0,4270.0,334990.0,99590.0,93248.0,55362.0,5775.0,3254.0,4128.0,0.0,12550.0,23775.0,28612.0,0.0,4426.0,4270.0,334990.0,0.0,True,334990.0,0.0,True
CZ,2018,TJ_GCV,317224.753,240332.61,4146.35,64593.651,4075.975,4076.167,317224.753,94143.925,87403.775,51460.368,3846.528,3478.014,4146.35,0.0,13026.538,23496.099,28071.014,0.0,4075.975,4076.167,317224.753,0.0,True,317224.753,0.0,True
CZ,2019,TJ_GCV,332999.018,241312.361,4523.618,78562.432,4563.269,4037.338,332999.018,94410.255,83521.424,54506.973,4358.714,4514.995,4523.618,0.0,26425.964,23824.9,28311.568,0.0,4563.269,4037.338,332999.018,0.0,True,332999.018,0.0,True
CZ,2020,TJ_GCV,338484.296,239970.848,4428.95,86890.614,3841.38,3352.504,338484.296,94618.22,86340.847,49207.781,4436.23,5367.77,4428.95,0.0,34001.11,25540.889,27348.615,0.0,3841.38,3352.504,338484.296,0.0,True,338484.296,0.0,True
CZ,2021,TJ_GCV,362780.965,255960.246,3828.378,95722.929,3792.321,3477.091,362780.965,103827.663,96835.615,46449.034,4109.187,4738.747,3828.378,0.0,37302.438,28421.81,29998.681,0.0,3792.321,3477.091,362780.965,0.0,True,362780.965,0.0,True
CZ,2022,TJ_GCV,295941.329,219412.934,2869.244,65332.084,4371.872,3955.195,295941.329,93168.543,77317.777,42857.192,2097.728,3971.694,2869.244,0.0,15173.487,24986.239,25172.358,0.0,4371.872,3955.195,295941.329,0.0,True,295941.329,0.0,True
CZ,2023,TJ_GCV,264138.599,195697.213,2447.489,58138.911,4370.049,3484.937,264138.599,82620.887,69132.407,38518.254,1809.088,3616.577,2447.489,0.0,12629.651,22480.23,23029.03,0.0,4370.049,3484.937,264138.599,0.0,True,264138.599,0.0,True
CZ,2024,TJ_GCV,266920.675,197864.592,2870.267,59962.543,3818.952,2404.321,266920.675,81589.696,67920.96,42768.543,1941.521,3643.872,2870.267,0.0,13836.059,22362.524,23763.959,0.0,3818.952,2404.321,266920.675,0.0,True,266920.674,0.001,True
DE,1990,TJ_GCV,2491910.0,1712320.0,104901.0,567299.0,76131.0,31259.0,2491910.0,793012.0,623812.0,217795.0,77701.0,0.0,104901.0,0.0,373757.0,119996.0,0.0,73546.0,76131.0,31259.0,2491910.0,0.0,True,2491910.0,0.0,True
DE,1991,TJ_GCV,2615466.0,1875287.0,68787.0,566172.0,79047.0,26173.0,2615466.0,788251.0,740557.0,247055.0,99424.0,0.0,68787.0,0.0,362447.0,134058.0,0.0,69667.0,79047.0,26173.0,2615466.0,0.0,True,2615466.0,0.0,True
DE,1992,TJ_GCV,2581147.0,1912589.0,74439.0,500762.0,72905.0,20452.0,2581147.0,803479.0,762320.0,247361.0,99429.0,0.0,74439.0,0.0,312865.0,130924.0,0.0,56973.0,72905.0,20452.0,2581147.0,0.0,True,2581147.0,0.0,True
DE,1993,TJ_GCV,2671473.0,2035409.0,61673.0,482685.0,72293.0,19413.0,2671473.0,801055.0,862265.0,263598.0,108491.0,0.0,61673.0,0.0,313459.0,135321.0,0.0,33905.0,72293.0,19413.0,2671473.0,0.0,True,2671473.0,0.0,True
DE,1994,TJ_GCV,2799161.0,2081478.0,71300.0,546191.0,69684.0,30508.0,2799161.0,816076.0,865825.0,257728.0,141849.0,0.0,71300.0,0.0,363797.0,167522.0,0.0,14872.0,69684.0,30508.0,2799161.0,0.0,True,2799161.0,0.0,True
