month,country,type,demand,demand_TWh
2016-04,FR,industry,9873681527.0,9.873681527
2016-05,FR,industry,9035036799.0,9.035036799
2016-06,FR,industry,8864883073.0,8.864883073
2016-07,FR,industry,9333798762.0,9.333798762
2016-08,FR,industry,8668623514.0,8.668623514
2016-09,FR,industry,9449493878.0,9.449493878
2016-10,FR,industry,12084170289.0,12.084170289
2016-11,FR,industry,14301118127.0,14.301118127
2016-12,FR,industry,14495382907.0,14.495382907
2017-01,FR,industry,14255637270.0,14.25563727
2017-02,FR,industry,11606237162.0,11.606237162
2017-03,FR,industry,11724317331.0,11.724317331
2017-04,FR,industry,9643118528.0,9.643118528
2017-05,FR,industry,9499060042.0,9.499060042
2017-06,FR,industry,8800015670.0,8.80001567
2017-07,FR,industry,8769056759.0,8.769056759
2017-08,FR,industry,8449533143.0,8.449533143
2017-09,FR,industry,10685127354.0,10.685127354
2017-10,FR,industry,12067571665.0,12.067571665
2017-11,FR,industry,14649850244.0,14.649850244
2017-12,FR,industry,14820470335.0,14.820470335
2018-01,FR,industry,14480104103.0,14.480104103
2018-02,FR,industry,13239353925.0,13.239353925
2018-03,FR,industry,12700657762.0,12.700657762
2018-04,FR,industry,9916709166.0,9.916709166
2018-05,FR,industry,9053228320.0,9.05322832
2018-06,FR,industry,8996246907.0,8.996246907
2018-07,FR,industry,9647114466.0,9.647114466
2018-08,FR,industry,8969659875.0,8.969659875
2018-09,FR,industry,10184574987.0,10.184574987
2018-10,FR,industry,11885544654.0,11.885544654
2018-11,FR,industry,13998610579.0,13.998610579
2018-12,FR,industry,14287246632.0,14.287246632
2019-01,FR,industry,15434568880.0,15.43456888
2019-02,FR,industry,12850254143.0,12.850254143
2019-03,FR,industry,13251194076.0,13.251194076
2019-04,FR,industry,11085356244.0,11.085356244
2019-05,FR,industry,10930360251.0,10.930360251
2019-06,FR,industry,9702218735.0,9.702218735
2019-07,FR,industry,9794210111.0,9.794210111
2019-08,FR,industry,8847401827.0,8.847401827
2019-09,FR,industry,9457599449.0,9.457599449
2019-10,FR,industry,10792516771.0,10.792516771
2019-11,FR,industry,13765958180.0,13.76595818
2019-12,FR,industry,14108770078.0,14.108770078
2020-01,FR,industry,14224355351.0,14.224355351
2020-02,FR,industry,12673956548.0,12.673956548
2020-03,FR,industry,12002595415.0,12.002595415
2020-04,FR,industry,8833975571.0,8.833975571
2020-05,FR,industry,9623442237.0,9.623442237
2020-06,FR,industry,9253513585.0,9.253513585
2020-07,FR,industry,9269721556.0,9.269721556
2020-08,FR,industry,8192863198.0,8.192863198
2020-09,FR,industry,9860947041.0,9.860947041
2020-10,FR,industry,11835805040.0,11.83580504
2020-11,FR,industry,12974319579.0,12.974319579
2020-12,FR,industry,13503198191.0,13.503198191
2021-01,FR,industry,14175293026.0,14.175293026
2021-02,FR,industry,12102736097.0,12.102736097
2021-03,FR,industry,12591628620.0,12.59162862
2021-04,FR,industry,10558531859.0,10.558531859
2021-05,FR,industry,10112795410.0,10.11279541
2021-06,FR,industry,9183750331.0,9.183750331
2021-07,FR,industry,8904302199.0,8.904302199
2021-08,FR,industry,8385096323.0,8.385096323
2021-09,FR,industry,9186281797.0,9.186281797
2021-10,FR,industry,10626569498.0,10.626569498
2021-11,FR,industry,12912509915.0,12.912509915
2021-12,FR,industry,13395430650.0,13.39543065
2022-01,FR,industry,13451426706.0,13.451426706
2022-02,FR,industry,11227218351.0,11.227218351
2022-03,FR,industry,10792592660.0,10.79259266
2022-04,FR,industry,9110192799.0,9.110192799
2022-05,FR,industry,8791653113.0,8.791653113
2022-06,FR,industry,8170580333.0,8.170580333
2022-07,FR,industry,8049430150.0,8.04943015
2022-08,FR,industry,7386374546.0,7.386374546
2022-09,FR,industry,8573565915.0,8.573565915
2022-10,FR,industry,9281459163.0,9.281459163
2022-11,FR,industry,10554808797.0,10.554808797
2022-12,FR,industry,11615727533.0,11.615727533
2023-01,FR,industry,10940245141.0,10.940245141
2023-02,FR,industry,10414395698.0,10.414395698
2023-03,FR,industry,10487376109.0,10.487376109
2023-04,FR,industry,8187140628.0,8.187140628
2023-05,FR,industry,7812018391.0,7.812018391
2023-06,FR,industry,7278293910.0,7.27829391
2023-07,FR,industry,7288879140.0,7.28887914
2023-08,FR,industry,6853791362.0,6.853791362
2023-09,FR,industry,7692506740.0,7.69250674
2023-10,FR,industry,9451371394.0,9.451371394
2023-11,FR,industry,10797272819.0,10.797272819
2023-12,FR,industry,11370319140.0,11.37031914
2024-01,FR,industry,11726651707.0,11.726651707
2024-02,FR,industry,10138944145.0,10.138944145
2024-03,FR,industry,10050750723.0,10.050750723
2024-04,FR,industry,8280663560.0,8.28066356
2024-05,FR,industry,8246591882.0,8.246591882
2024-06,FR,industry,7692606932.0,7.692606932
2024-07,FR,industry,7712624767.0,7.712624767
2024-08,FR,industry,6759456095.0,6.759456095
2024-09,FR,industry,8161185772.0,8.161185772
2024-10,FR,industry,9269666603.0,9.269666603
2024-11,FR,industry,10455442333.0,10.455442333
2024-12,FR,industry,10918117631.0,10.918117631
2025-01,FR,industry,2403544717.0,2.403544717
2025-02,FR,industry,0.0,0.0
2025-03,FR,industry,0.0,0.0
2025-04,FR,industry,0.0,0.0
2025-05,FR,industry,0.0,0.0
2025-06,FR,industry,0.0,0.0
2025-07,FR,industry,0.0,0.0
2025-08,FR,industry,0.0,0.0
2025-09,FR,industry,0.0,0.0
2025-10,FR,industry,0.0,0.0
2025-11,FR,industry,0.0,0.0
2025-12,FR,industry,0.0,0.0
2015-01,FR,power,2425993921.0,2.425993921
2015-02,FR,power,2916876745.0,2.916876745
2015-03,FR,power,1802842514.0,1.802842514
2015-04,FR,power,942127304.0,0.942127304
2015-05,FR,power,43492873.0,0.043492873
2015-06,FR,power,138934521.0,0.138934521
2015-07,FR,power,835901650.0,0.83590165
2015-08,FR,power,113903130.0,0.11390313
2015-09,FR,power,1416618716.0,1.416618716
2015-10,FR,power,3837483725.0,3.837483725
2015-11,FR,power,3682444961.0,3.682444961
2015-12,FR,power,2611032328.0,2.611032328
2016-01,FR,power,3564327835.0,3.564327835
2016-02,FR,power,2474506279.0,2.474506279
2016-03,FR,power,3145647134.0,3.145647134
2016-04,FR,power,2703391904.0,2.703391904
2016-05,FR,power,1415397530.0,1.41539753
2016-06,FR,power,1630846766.0,1.630846766
2016-07,FR,power,2207970723.0,2.207970723
2016-08,FR,power,2499911769.0,2.499911769
2016-09,FR,power,5327165355.0,5.327165355
2016-10,FR,power,6476637787.0,6.476637787
2016-11,FR,power,6596229061.0,6.596229061
2016-12,FR,power,7452329844.0,7.452329844
2017-01,FR,power,7272854322.0,7.272854322
2017-02,FR,power,5776627920.0,5.77662792
2017-03,FR,power,5054719489.0,5.054719489
2017-04,FR,power,4019869559.0,4.019869559
2017-05,FR,power,2216732181.0,2.216732181
2017-06,FR,power,1993138025.0,1.993138025
2017-07,FR,power,3295151193.0,3.295151193
2017-08,FR,power,2272054073.0,2.272054073
2017-09,FR,power,3541106609.0,3.541106609
2017-10,FR,power,6632174035.0,6.632174035
2017-11,FR,power,6614423849.0,6.614423849
2017-12,FR,power,5558468553.0,5.558468553
2018-01,FR,power,1938585472.0,1.938585472
2018-02,FR,power,5326971170.0,5.32697117
2018-03,FR,power,3687537558.0,3.687537558
2018-04,FR,power,712232952.0,0.712232952
2018-05,FR,power,347211017.0,0.347211017
2018-06,FR,power,844045061.0,0.844045061
2018-07,FR,power,2968225733.0,2.968225733
2018-08,FR,power,2773197877.0,2.773197877
2018-09,FR,power,2392675356.0,2.392675356
2018-10,FR,power,4513552460.0,4.51355246
2018-11,FR,power,5736027416.0,5.736027416
2018-12,FR,power,3832031257.0,3.832031257
2019-01,FR,power,6604945825.666667,6.604945825666667
2019-02,FR,power,4595001585.5,4.5950015855
2019-03,FR,power,2166523105.9583335,2.1665231059583334
2019-04,FR,power,2915404380.1666665,2.9154043801666667
2019-05,FR,power,2742578279.5833335,2.7425782795833333
2019-06,FR,power,2603471474.75,2.60347147475
2019-07,FR,power,4489664853.166667,4.489664853166667
2019-08,FR,power,3022383959.3333335,3.0223839593333337
2019-09,FR,power,4546279712.083333,4.546279712083333
2019-10,FR,power,5286342532.0,5.286342532
2019-11,FR,power,6239473965.666667,6.239473965666667
2019-12,FR,power,3918352208.25,3.91835220825
2020-01,FR,power,5974091599.833333,5.974091599833333
2020-02,FR,power,3245709167.0833335,3.2457091670833336
2020-03,FR,power,2971680351.9166665,2.9716803519166666
2020-04,FR,power,218851276.5,0.2188512765
2020-05,FR,power,1510551755.25,1.51055175525
2020-06,FR,power,4116848422.0833335,4.116848422083334
2020-07,FR,power,4232305554.8333335,4.232305554833333
2020-08,FR,power,4199013017.8333335,4.199013017833334
2020-09,FR,power,4148845087.25,4.14884508725
2020-10,FR,power,3518548555.1666665,3.5185485551666664
2020-11,FR,power,4702061954.416667,4.702061954416667
2020-12,FR,power,4611665471.083333,4.611665471083333
2021-01,FR,power,4947668246.833333,4.947668246833333
2021-02,FR,power,3503444025.25,3.50344402525
2021-03,FR,power,3713701390.4166665,3.7137013904166665
2021-04,FR,power,4484205809.0,4.484205809
2021-05,FR,power,1364517926.75,1.36451792675
2021-06,FR,power,2069200707.8333333,2.069200707833333
2021-07,FR,power,1982447187.8333333,1.9824471878333332
2021-08,FR,power,707630194.1666666,0.7076301941666666
2021-09,FR,power,2362616238.9166665,2.3626162389166665
2021-10,FR,power,2709575010.25,2.70957501025
2021-11,FR,power,5943440685.416667,5.943440685416667
2021-12,FR,power,5411441123.75,5.41144112375
2022-01,FR,power,5828511356.25,5.82851135625
2022-02,FR,power,3605115988.8333335,3.6051159888333335
2022-03,FR,power,5932193395.833333,5.932193395833333
2022-04,FR,power,5109028433.625,5.109028433625
2022-05,FR,power,4540474087.916667,4.540474087916667
2022-06,FR,power,3843547430.75,3.84354743075
2022-07,FR,power,4990011747.333333,4.990011747333333
2022-08,FR,power,4636744641.833333,4.636744641833333
2022-09,FR,power,5026407492.416667,5.026407492416667
2022-10,FR,power,5990727278.916667,5.990727278916667
2022-11,FR,power,5621802907.333333,5.621802907333333
2022-12,FR,power,5384614463.75,5.38461446375
2023-01,FR,power,4495208158.5,4.4952081585
2023-02,FR,power,5826265971.75,5.82626597175
2023-03,FR,power,3498564997.75,3.49856499775
2023-04,FR,power,3025839426.5,3.0258394265
2023-05,FR,power,1700431287.7083333,1.7004312877083332
2023-06,FR,power,2789728182.0,2.789728182
2023-07,FR,power,2806527454.2916665,2.8065274542916665
2023-08,FR,power,2432658888.75,2.43265888875
2023-09,FR,power,1989745680.5,1.9897456805
2023-10,FR,power,1752345111.0,1.752345111
2023-11,FR,power,2772619857.6666665,2.7726198576666663
2023-12,FR,power,2875605320.25,2.87560532025
2024-01,FR,power,3903736288.0833335,3.9037362880833335
2024-02,FR,power,1632815385.4166667,1.6328153854166667
2024-03,FR,power,1731147711.3333333,1.7311477113333333
2024-04,FR,power,485416005.3333333,0.4854160053333333
2024-05,FR,power,80555097.5,0.0805550975
2024-06,FR,power,209114936.66666666,0.20911493666666667
2024-07,FR,power,528052449.4166667,0.5280524494166667
2024-08,FR,power,580519818.5,0.5805198185
2024-09,FR,power,709528175.5,0.7095281755
2024-10,FR,power,617565212.6666666,0.6175652126666666
2024-11,FR,power,2955994477.0,2.955994477
2024-12,FR,power,2377712368.758333,2.377712368758333
2025-01,FR,power,264608280.91666666,0.26460828091666666
2025-02,FR,power,0.0,0.0
2025-03,FR,power,0.0,0.0
2025-04,FR,power,0.0,0.0
2025-05,FR,power,0.0,0.0
2025-06,FR,power,0.0,0.0
2025-07,FR,power,0.0,0.0
2025-08,FR,power,0.0,0.0
2025-09,FR,power,0.0,0.0
2025-10,FR,power,0.0,0.0
2025-11,FR,power,0.0,0.0
2025-12,FR,power,0.0,0.0
2015-01,FR,total,62307064798.0,62.307064798
2015-02,FR,total,59335284388.0,59.335284388
2015-03,FR,total,49565046057.0,49.565046057
2015-04,FR,total,31162331777.0,31.162331777
2015-05,FR,total,22105560754.0,22.105560754
2015-06,FR,total,17128773233.0,17.128773233
2015-07,FR,total,16452129476.0,16.452129476
2015-08,FR,total,14031898119.0,14.031898119
2015-09,FR,total,20578647540.0,20.57864754
2015-10,FR,total,37340779021.0,37.340779021
2015-11,FR,total,44199021650.0,44.19902165
2015-12,FR,total,48240232509.0,48.240232509
2016-01,FR,total,59073178350.0,59.07317835
2016-02,FR,total,52990446927.0,52.990446927
2016-03,FR,total,53415532558.0,53.415532558
2016-04,FR,total,36589695410.0,36.58969541
2016-05,FR,total,23887605677.0,23.887605677
2016-06,FR,total,19311620880.0,19.31162088
2016-07,FR,total,18290315841.0,18.290315841
2016-08,FR,total,17083027841.0,17.083027841
2016-09,FR,total,22184926847.0,22.184926847
2016-10,FR,total,39427486408.0,39.427486408
2016-11,FR,total,54985402592.0,54.985402592
2016-12,FR,total,66638046650.0,66.63804665
2017-01,FR,total,76119290207.0,76.119290207
2017-02,FR,total,52569896402.0,52.569896402
2017-03,FR,total,45680848977.0,45.680848977
2017-04,FR,total,33841122171.0,33.841122171
2017-05,FR,total,24554325275.0,24.554325275
2017-06,FR,total,17722140157.0,17.722140157
2017-07,FR,total,18563249108.0,18.563249108
2017-08,FR,total,16771584779.0,16.771584779
2017-09,FR,total,24252357273.0,24.252357273
2017-10,FR,total,34817040135.0,34.817040135
2017-11,FR,total,55688560651.0,55.688560651
2017-12,FR,total,64654224272.0,64.654224272
2018-01,FR,total,55521374866.0,55.521374866
2018-02,FR,total,65638478980.0,65.63847898
2018-03,FR,total,55362878282.0,55.362878282
2018-04,FR,total,28081266841.0,28.081266841
2018-05,FR,total,20480057647.0,20.480057647
2018-06,FR,total,17225207123.0,17.225207123
2018-07,FR,total,19000764666.0,19.000764666
2018-08,FR,total,17536685576.0,17.536685576
2018-09,FR,total,20671480688.0,20.671480688
2018-10,FR,total,33370061948.0,33.370061948
2018-11,FR,total,52534543946.0,52.534543946
2018-12,FR,total,57088212544.0,57.088212544
2019-01,FR,total,69326878455.0,69.326878455
2019-02,FR,total,52412938376.0,52.412938376
2019-03,FR,total,45858845626.0,45.858845626
2019-04,FR,total,34575861595.0,34.575861595
2019-05,FR,total,28787696755.0,28.787696755
2019-06,FR,total,19657643223.0,19.657643223
2019-07,FR,total,20404827361.0,20.404827361
2019-08,FR,total,17391681826.0,17.391681826
2019-09,FR,total,21492290123.0,21.492290123
2019-10,FR,total,32116605951.0,32.116605951
2019-11,FR,total,53286654061.0,53.286654061
2019-12,FR,total,56413955789.0,56.413955789
2020-01,FR,total,61152031429.0,61.152031429
2020-02,FR,total,49170507166.0,49.170507166
2020-03,FR,total,46234414805.0,46.234414805
2020-04,FR,total,23140521988.0,23.140521988
2020-05,FR,total,21778768739.0,21.778768739
2020-06,FR,total,21003802117.0,21.003802117
2020-07,FR,total,20142666213.0,20.142666213
2020-08,FR,total,17955434443.0,17.955434443
2020-09,FR,total,22099637793.0,22.099637793
2020-10,FR,total,36632068958.0,36.632068958
2020-11,FR,total,47194282019.0,47.194282019
2020-12,FR,total,57889107940.0,57.88910794
2021-01,FR,total,66363136968.0,66.363136968
2021-02,FR,total,51791431046.0,51.791431046
2021-03,FR,total,50727227329.0,50.727227329
2021-04,FR,total,39393942528.0,39.393942528
2021-05,FR,total,28351325522.0,28.351325522
2021-06,FR,total,18331127744.0,18.331127744
2021-07,FR,total,17529281568.0,17.529281568
2021-08,FR,total,14933611531.0,14.933611531
2021-09,FR,total,18994208307.0,18.994208307
2021-10,FR,total,32094410711.0,32.094410711
2021-11,FR,total,54443710025.0,54.443710025
2021-12,FR,total,59589030346.0,59.589030346
2022-01,FR,total,64713462728.0,64.713462728
2022-02,FR,total,48549573010.0,48.54957301
2022-03,FR,total,45530986745.0,45.530986745
2022-04,FR,total,34407931828.0,34.407931828
2022-05,FR,total,22074902100.0,22.0749021
2022-06,FR,total,18611060109.0,18.611060109
2022-07,FR,total,18635769504.0,18.635769504
2022-08,FR,total,17041850288.0,17.041850288
2022-09,FR,total,21500229058.0,21.500229058
2022-10,FR,total,25618316691.0,25.618316691
2022-11,FR,total,39745295893.0,39.745295893
2022-12,FR,total,55184382014.0,55.184382014
2023-01,FR,total,53509564520.0,53.50956452
2023-02,FR,total,48681029914.0,48.681029914
2023-03,FR,total,42195178399.0,42.195178399
2023-04,FR,total,30516835020.0,30.51683502
2023-05,FR,total,18987853004.0,18.987853004
2023-06,FR,total,16014094776.0,16.014094776
2023-07,FR,total,15442908468.0,15.442908468
2023-08,FR,total,14253673441.0,14.253673441
2023-09,FR,total,15876080916.0,15.876080916
2023-10,FR,total,22142137342.0,22.142137342
2023-11,FR,total,39959989248.0,39.959989248
2023-12,FR,total,46862563207.0,46.862563207
2024-01,FR,total,55124140590.0,55.12414059
2024-02,FR,total,38702895968.0,38.702895968
2024-03,FR,total,36325233384.0,36.325233384
2024-04,FR,total,25677150571.0,25.677150571
2024-05,FR,total,17767512096.0,17.767512096
2024-06,FR,total,14497827988.0,14.497827988
2024-07,FR,total,13716318094.0,13.716318094
2024-08,FR,total,11750824573.0,11.750824573
2024-09,FR,total,16197164924.0,16.197164924
2024-10,FR,total,22730412341.0,22.730412341
2024-11,FR,total,39677569730.0,39.67756973
2024-12,FR,total,48264734760.0,48.26473476
2025-01,FR,total,10882488237.0,10.882488237
2025-02,FR,total,0.0,0.0
2025-03,FR,total,0.0,0.0
2025-04,FR,total,0.0,0.0
2025-05,FR,total,0.0,0.0
2025-06,FR,total,0.0,0.0
2025-07,FR,total,0.0,0.0
2025-08,FR,total,0.0,0.0
2025-09,FR,total,0.0,0.0
2025-10,FR,total,0.0,0.0
2025-11,FR,total,0.0,0.0
2025-12,FR,total,0.0,0.0
2018-12,GR,power,1558.0,1.558e-06
2019-01,GR,power,180322.75,0.00018032275
2019-02,GR,power,118471.08333333333,0.00011847108333333333
2019-03,GR,power,81448.21212121211,8.144821212121211e-05
2019-04,GR,power,86198.5,8.61985e-05
2019-05,GR,power,86058.66666666666,8.605866666666666e-05
2019-06,GR,power,123138.58333333333,0.00012313858333333334
2019-07,GR,power,159641.91666666666,0.00015964191666666667
2019-08,GR,power,147880.33333333334,0.00014788033333333335
2019-09,GR,power,137261.58333333334,0.00013726158333333334
2019-10,GR,power,129872.66666666666,0.00012987266666666665
2019-11,GR,power,100112.25,0.00010011225
2019-12,GR,power,91762.5,9.17625e-05
2020-01,GR,power,146456.49637681158,0.00014645649637681158
2020-02,GR,power,107187.25,0.00010718725
2020-03,GR,power,101701.78787878787,0.00010170178787878787
2020-04,GR,power,95920.33333333333,9.592033333333332e-05
2020-05,GR,power,112127.66666666667,0.00011212766666666667
2020-06,GR,power,125139.33333333333,0.00012513933333333332
2020-07,GR,power,176447.66666666666,0.00017644766666666665
2020-08,GR,power,162086.08333333334,0.00016208608333333335
2020-09,GR,power,144152.75,0.00014415275
2020-10,GR,power,125594.75,0.00012559475
2020-11,GR,power,125940.41666666667,0.00012594041666666667
2020-12,GR,power,153439.0,0.000153439
2021-01,GR,power,143461.0,0.000143461
