country,year,energy_balance,value,unit,siec,frequency,dataset,source
EU27_2020,2008,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_A_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_A_E,10521.569,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_A_E,111964.557,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_A_E,115382.718,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_A_E,114566.091,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_A_E,118970.003,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_A_E,116062.26,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_A_E,112113.665,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_A_E,122108.925,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_A_E,113421.177,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_A_E,135005.24,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_A_E,146910.739,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_A_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_CP_E,951810.59,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_CP_E,1094331.082,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_CP_E,1071303.462,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_CP_E,1112260.342,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_CP_E,1099747.258,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_CP_E,1179652.534,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_CP_E,1326960.145,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_CP_E,1278957.404,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_CP_E,1294601.675,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_CP_E,1349442.331,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_CP_E,1309424.261,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_CP_E,1383478.009,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_CP_E,1304487.154,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_CP_E,1588801.613,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_CP_E,1654320.215,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_CP_E,1706637.458,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_CP_E,1823827.664,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_CP_E,1639441.81,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_CP_E,1743998.379,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_CP_E,1771856.504,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_CP_E,1876811.049,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_CP_E,1624848.237,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_CP_E,1696213.013,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_CP_E,1794175.969,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_CP_E,1557822.111,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_CP_E,1672045.351,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_CP_E,1695986.223,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_CP_E,1689122.943,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_CP_E,1760986.945,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_CP_E,1681883.166,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_CP_E,1611836.239,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_CP_E,1719402.379,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_CP_E,1471240.417,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_CP_E,1397206.848,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_CP_E,1400857.331,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_CP_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_E,3879057.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_E,4504699.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_E,4355775.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_E,4631398.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_E,4581812.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_E,4957254.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_E,5618500.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_E,5307420.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_E,5421953.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_E,5487331.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_E,5429203.035,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_E,5707799.173,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_E,5603333.298,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_E,5884349.996,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_E,6000642.245,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_E,6056283.821,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_E,6126831.601,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_E,5574683.351,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_E,5848588.206,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_E,5907651.222,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_E,6419315.078,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_E,5610148.797,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_E,5876226.076,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_E,6037035.122,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_E,5061766.832,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_E,5426398.717,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_E,5675740.749,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_E,5649402.218,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_E,5672090.228,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_E,5562943.395,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_E,5456232.01,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_E,5998029.041,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_E,5076935.809,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_E,4678738.44,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_E,4685006.933,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_FISH_E,2.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_FISH_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_FISH_E,1.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_FISH_E,3.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_FISH_E,3.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_FISH_E,3.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_FISH_E,37.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_FISH_E,45.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_FISH_E,5.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_FISH_E,18.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_FISH_E,24.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_FISH_E,36.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_FISH_E,38.853,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_FISH_E,17.222,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_FISH_E,15.001,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_FISH_E,82.599,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_FISH_E,136.081,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_FISH_E,673.492,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_FISH_E,860.036,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_FISH_E,679.66,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_FISH_E,560.504,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_FISH_E,811.397,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2009,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2010,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2011,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2012,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2013,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2014,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2015,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2016,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2017,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2018,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2019,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2020,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2021,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2022,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2023,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2024,FC_OTH_FISH_NE,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1990,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1991,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1992,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1993,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1994,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1995,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1996,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1997,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1998,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,1999,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2000,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2001,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2002,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2003,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2004,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2005,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2006,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2007,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
EU27_2020,2008,FC_OTH_F_E,0.0,TJ_GCV,G3000,A,NRG_CB_GAS,eurostat
