Date;Area;Total_consumption;Consumption_industrial_customers_except_HMS;Consumption_public_distribution;Consumption_HMS_customers;Consumption_PIRR;Forecast_estimated_on_D-5_Forecast_GRTgaz_total;Forecast_estimated_on_D-4_Forecast_GRTgaz_total;Forecast_estimated_on_D-3_Forecast_GRTgaz_total;Forecast_estimated_on_D-2_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_before_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D-1_after_5PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_before_3PM_Forecast_GRTgaz_total;Forecast_estimated_on_D_after_3PM_Forecast_GRTgaz_total;Forecast_GRTgaz_1_indus_except_HMS;Forecast_GRTgaz_2_indus_except_HMS;Forecast_GRTgaz_3_indus_except_HMS;Forecast_estimated_on_D-2_indus_except_HMS;Forecast_estimated_on_D-1_before_5PM_indus_except_HMS;Forecast_estimated_on_D-1_after_5PM_indus_except_HMS;Forecast_estimated_on_D_before_3PM_indus_except_HMS;Forecast_GRTgaz_8_indus_except_HMS;Forecast_estimated_on_D-5_public_distribution;Forecast_estimated_on_D-4_public_distribution;Forecast_estimated_on_D-3_public_distribution;Forecast_estimated_on_D-2_public_distribution;Forecast_estimated_on_D-1_before_5PM_public_distribution;Forecast_estimated_on_D-1_after_5PM_public_distribution;Forecast_estimated_on_D_before_3PM_public_distribution;Forecast_estimated_on_D_after_3PM_public_distribution;Forecast_estimated_on_D-5_HMS;Forecast_estimated_on_D-4_HMS;Forecast_estimated_on_D-3_HMS;Forecast_estimated_on_D-2_HMS;Forecast_estimated_on_D-1_before_5PM_HMS;Forecast_estimated_on_D-1_after_5PM_HMS;Forecast_estimated_on_D_before_3PM_HMS;Forecast_estimated_on_D_after_3PM_HMS;Forecast_estimated_on_D-5_PIRR;Forecast_estimated_on_D-4_PIRR;Forecast_estimated_on_D-3_PIRR;Forecast_estimated_on_D-2_PIRR;Forecast_estimated_on_D-1_before_5PM_PIRR;Forecast_estimated_on_D-1_after_5PM_PIRR;Forecast_estimated_on_D_before_3PM_PIRR;Forecast_estimated_on_D_after_3PM_PIRR;Forecast_shippers_D-1_02PM;Forecast_shippers_D-1_04PM;Forecast_shippers_D-1_06PM;Forecast_shippers_D-1_08PM;Forecast_shippers_D-1_09PM;Forecast_shippers_D-1_10PM;Forecast_shippers_D-1_11PM;Forecast_shippers_D-1_00AM;Forecast_shippers_D-1_01AM;Forecast_shippers_D-1_02AM;Forecast_shippers_D-1_03AM;Forecast_shippers_D_04AM;Forecast_shippers_D_05AM;Forecast_shippers_D_06AM;Forecast_shippers_D_07AM;Forecast_shippers_D_08AM;Forecast_shippers_D_09AM;Forecast_shippers_D_10AM;Forecast_shippers_D_11AM;Forecast_shippers_D_12PM;Forecast_shippers_D_13PM;Forecast_shippers_D_02PM;Forecast_shippers_D_03PM;Forecast_shippers_D_04PM;Forecast_shippers_D_05PM;Forecast_shippers_D_06PM;Forecast_shippers_D_07PM;Forecast_shippers_D_08PM;Forecast_shippers_D_09PM;Forecast_shippers_D_10PM;Forecast_shippers_D_11PM;Forecast_shippers_D_12AM;Forecast_shippers_D_01AM;Forecast_shippers_D_02AM;Forecast_shippers_D_03AM;Average_temperature
23/10/2013;"All areas";231277912;102749510;127338760;;1189642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;246417636;248103836;248043841;249579244;249579244;249579244;;;;249579244;249579244;249579244;249579244;249579244;249579244;249579244;249579244;249316765;249316765;249316765;229120967;229113205;227089295;226967116;227685415;222096826;221923360;222241902;222241920;222257878;222257882;222281435;222281435;222281435;222281435;17.4
28/12/2013;"All areas";447591286;98116943;343702439;19678;5752226;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445372074;449964496;445689820;443534560;443523088;443523088;446828747;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;447677322;451116028;451116028;450978743;431993621;431920292;431979043;420561285;420615957;420615957;420615957;420615957;420573502;420672589;422352290;422352290;422352290;422352290;8
05/03/2013;"All areas";1195320041;333023094;822124790;29381091;10791066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1202657284;1221795201;1241134058;1251107871;1251107871;1251107871;1251107239;1251107239;1251107239;1251107239;1250346033;1250346033;1250346033;1250346033;1250346033;1250346033;1250346033;1250410400;1251820400;;1257449413;1257409112;1250490534;1251972028;1232732283;1228048044;1228033061;1228943356;1230275696;1230275696;1229195696;1226795696;1226795696;1226795696;1226795696;9.7
12/11/2013;"All areas";1253401070;350035126;797225728;94800421;11339795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1181918323;1207869901;1258819912;1267637306;1267637306;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1267930390;1276877914;1276877914;1276881370;1253397831;1254745373;1255896669;1258513805;1258278059;1258771312;1259747306;1259747306;1260150916;1260406481;1260646489;1261987557;1261056101;1261056101;1261056101;8.5
11/02/2013;"All areas";1648510533;369818631;1188860257;77456812;12374833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1660379694;1669536898;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1683856938;1685836938;1683021968;1683021968;1683021968;1692351938;1696696793;1698768653;1701368653;1708461220;1712294002;1709488124;1710960501;1710960501;1710960501;1711737938;1711737938;1711737938;1711737938;1711737938;3.1
20/06/2013;"All areas";179523291;95820705;80896988;2703641;101957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;162535480;162317395;166375609;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171437732;171445374;171075318;171250871;172625838;171718473;171718473;172541157;173689676;174645102;174645102;174645102;174645102;174645102;175745102;175745102;175745102;175745102;19.6
22/12/2013;"All areas";410231516;96936166;309799818;85507;3410025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445891040;445392644;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;437733434;434170283;434162573;434162573;434299848;450089611;450141339;450174411;438535636;438535636;437990810;437990810;438055853;438095991;438095991;437187310;436387310;436387310;436387310;9.9
23/07/2013;"All areas";156753936;88084370;67056606;85671;1527289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;136434552;153024291;156065904;156841057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156241057;156274930;156274930;156969830;153331834;153465799;153467373;153475688;151849354;153369789;153376110;153385158;153385158;153167573;153167573;153191019;153191019;153191019;27.3
02/04/2013;"All areas";1403603019;324885899;1003491982;62491786;12733352;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1361403922;1402804264;1405677903;1415774251;1418593021;1417792997;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417800260;1417779818;1415767177;1416157398;1415614171;1415364171;1398339696;1397847502;1394189627;1402558606;1403263650;1404063650;1404265859;1404265859;1398765859;1397009631;1397009631;1397009631;1397009631;5.9
06/02/2013;"All areas";1623490489;369104475;1173933185;68547028;11905801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1540461468;1550736928;1536328074;1548825128;1548825128;1553415128;1553415128;1553415128;1553334183;1557734183;1557734183;1557734183;1557734183;1557734183;1562162621;1562162621;1562162621;1562940045;1563140045;1563140045;1563140045;1577439759;1583204547;1585763213;1587756341;1597114465;1597445296;1597321386;1601047286;1603935108;1608149722;1608149722;1608149722;1608149722;1608149722;4
10/09/2013;"All areas";179047139;95446260;81301082;2205922;93875;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;185013342;184503202;188448771;191060443;191060443;191728443;191728443;191728443;191733443;191733443;191733443;191733443;191733443;191733443;191733443;191733443;191733443;191694940;191796802;191796802;191823428;191635340;191110587;185549439;186135846;182607558;182615371;180902182;180909362;180918746;181114736;181125952;181125952;181134966;181134966;15.5
30/10/2013;"All areas";326414028;105017716;218375272;27657;2993383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299561417;304204646;305360175;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;306452063;305746937;305746937;305851501;306672501;307869856;310112631;308144923;306611628;300896223;300816349;301389151;301389151;301389151;301391864;301351031;301351031;301351031;9.7
17/08/2013;"All areas";111211815;72615168;38530037;;66610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101637439;103690691;107724446;106551975;106551975;106611975;106611975;106611975;106611975;106299716;106299716;106299716;106299716;106761975;106761975;106761975;106761975;116719544;116719544;116719544;116749120;116761756;106941947;106941960;106929832;107498877;107563201;107563201;107563201;107563201;107613894;107628499;107628499;107128499;107128499;23.7
01/12/2013;"All areas";1260179738;331767004;889120773;27292183;11999778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1226619423;1226174918;1240572241;1245996700;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1246116350;1268401282;1268401282;1268401282;1268401282;1267995112;1263908752;1263300390;1265969974;1266610943;1267542526;1267677083;1267677083;1267677083;1269049811;1268881183;1268881183;1270995183;1270995183;6.3
24/02/2013;"All areas";1779540744;362555455;1312667085;91775915;12542289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1652479296;1662772701;1681509709;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1689360246;1698392136;1698392136;1698392136;1698392136;1728288537;1728288537;1730360707;1737478709;1750305352;1751255352;1756325427;1756325427;1757475867;1757443249;1757443249;1765211096;1764351096;1764351096;1764800683;1764800683;1764800683;-0.2
05/04/2013;"All areas";1439895474;316372523;1030333166;85775647;7414138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1245411129;1246984114;1259966779;1336831558;1336831558;1336831558;1336831558;1336831558;1336831558;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1336551603;1325721332;1325721332;1319107088;1319007088;1319007088;1322655436;1322725256;1347905198;1350462745;1350888619;1343286346;1343563681;1344104326;1344104326;1345404326;1345141607;1349078906;1360076663;5.6
31/08/2013;"All areas";339332382;207405879;126844288;72596;5009619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;317439795;322298673;319139559;348855022;348855022;348855022;346691428;346691428;346691428;347312395;347312395;347312395;347312395;347312395;347312395;347312395;347312395;348845329;348845329;348845329;348864987;346038134;346038134;346065839;346112213;345841017;345846017;345846017;345846017;345855844;344283402;344293330;344293330;344293330;344293330;18.3
09/07/2013;"All areas";397508897;212561593;177900738;6802901;243665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420852573;422779113;429431485;415114814;415114814;415114814;415114814;407920995;407920995;407920995;407920995;408795995;408795995;408795995;408795995;408795995;408795995;409472188;409472188;415283308;402016167;401534845;401561016;402121016;402525065;399751921;401594658;401594658;401604233;401604233;402004233;402975725;402992044;402992044;402992044;23.2
15/03/2013;"All areas";1621585329;356416606;1168635608;83467850;13065265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1601459391;1620218404;1636071505;1659635257;1652877749;1652877749;1652877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651877749;1651078994;1651078994;1684137892;1684243636;1649833700;1649833700;1640293070;1630046013;1630168902;1632434236;1632695917;1622715024;1622715024;1622715024;1622715024;1627871561;1627871561;1625017671;3.3
09/03/2013;"All areas";942594877;297229291;635675663;717585;8972338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;909728429;924915275;942779396;951782741;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;965024554;934329606;935612944;935612944;935612944;960179601;960179601;962921941;962921941;963104463;963104463;963104463;963354462;960954462;960954462;960954462;9.4
09/12/2013;"All areas";700469717;135482370;535047909;22974847;6964591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;648977263;637395262;676808654;676767090;676767090;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676901976;676855541;676927731;676927731;661819512;661858389;660402420;660541608;664653741;662864935;670356183;670356183;671300230;671300230;671300230;671464097;671506176;671139208;671254843;
27/12/2013;"All areas";463272146;97682654;360746281;24247;4818964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455785263;445765614;471749008;472030526;472030526;472030526;472280006;;472280006;472280006;472280006;472280006;472280006;472280006;472280006;472280006;472280006;482307958;482297958;482421403;484000184;485401525;475383639;483276931;482058670;477777716;478306391;478416403;478468740;479218741;479218741;479307656;479307656;479307656;479307656;7
15/08/2013;"All areas";298346867;181663885;108870732;733498;7078752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;258706461;275330839;278265582;277900886;277900886;277900886;270900886;270900886;270900886;270900886;270900886;270900886;270900886;270900886;270900886;270900886;270900886;265321350;267296220;267296220;272785516;273133369;273143134;273133462;273870406;273377190;273358989;273294963;273342432;273342432;273342432;273988455;273988455;274082022;274093199;21.4
20/08/2013;"All areas";366863350;211308395;150439094;103339;5012522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;337391064;343978662;367132578;358714471;358714471;358714471;358714471;358714471;359133753;359133753;359133753;359133753;359133753;359133753;359133753;359133753;359133753;359855729;360766077;360766077;363712507;356691673;356877252;356877252;358259756;357477622;358585969;358760641;360947660;360947660;362349237;361599237;361599237;361599237;361599237;19.7
31/12/2013;"All areas";512967587;102703372;398967334;7984698;3312183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516048839;512313241;513766656;513644312;513644312;513644312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;511694312;520798435;520888136;522091473;522753127;491196812;494819685;494988498;498255150;497208559;497234473;497234473;500303301;500303301;499225099;499280845;499280845;499280845;499280845;5.5
03/10/2013;"All areas";550639731;274933128;243081445;27588135;5037023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449403037;523458493;522299330;523881364;523881364;523881364;523881364;546964564;546964564;546964564;557402356;557333081;557333081;557333081;557333081;557333081;557333081;557333081;552662840;554935099;536512252;524531944;531361547;531352523;531101163;531387795;531114101;530806540;532820147;532820147;532820147;532820147;532156637;532156637;532168276;20.2
01/09/2013;"All areas";137506573;87952677;49446415;40476;67005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141082162;141230866;141200747;141200747;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;141199122;133455746;133455746;133455746;133455746;134059230;139194242;139194242;139208194;139208194;139208194;139208194;139250801;139263491;140563491;140045242;140152957;140152957;140152957;19.1
08/02/2013;"All areas";1651751504;367758933;1194917310;81761633;7313628;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1620206597;1655924372;1646761795;1745839983;1749133983;1749133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751133983;1751673983;1750648596;1731889357;1731889357;1731089357;1729870408;1726502784;1727287768;1728329633;1728133125;1718800750;1720550479;1720932778;1719533678;1719233678;1719233678;1719233678;1719233678;1719233678;2.4
05/08/2013;"All areas";309952142;179020448;130129953;590205;211536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;337909958;337889183;337889138;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;337889115;338989115;336927541;336927541;334712759;334732136;334796013;334569363;334413342;334644808;334651776;334655719;333655719;333655719;333664444;333664444;333673682;333673682;333673682;24.1
13/04/2013;"All areas";279920590;92551820;180350589;3249317;3768864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;306087278;306739315;318677548;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;322586538;321976753;321976753;321976753;321976753;322052243;318026664;318026664;316616664;317142771;315442771;315397162;315397162;315398101;314758315;314758315;314782122;13.3
20/12/2013;"All areas";529208565;111994975;402407928;5871238;8934424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;533293921;534909084;536205580;526853617;526853617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;526505617;529146049;529121145;529121145;528898289;529095739;533516794;533516794;527277524;528047845;528933305;528964266;528964266;529076395;529076395;529079812;529079812;529079812;529079812;5
10/10/2013;"All areas";821238923;290112361;428820073;93111037;9195452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718978454;752296975;749515279;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;765910871;767325679;767427315;767427315;767571655;763408294;765446885;766222332;776219865;775311477;778669112;779115112;779115112;779115112;779115112;784757052;784757052;784757052;784757052;11
29/12/2013;"All areas";1158532909;277402554;874090214;286095;6754046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1130900693;1148059144;1149261222;1140358886;1140358886;1140358886;1140358886;1139358886;1139358886;1139358886;1139358886;1139358886;1139358886;1139358886;1139358886;1139358886;1139358886;1149797850;1149797850;1149845850;1151525183;1151526024;1152745841;1153348309;1153053031;1153570520;1153215951;1153269113;1155080804;1155080804;1155080804;1154885786;1153159158;1153159158;1153159158;5.8
29/05/2013;"All areas";307325141;103254400;195720772;4220758;4129211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;306307279;295730369;299470886;326592576;328992576;328992576;328992576;328992576;327792576;327792576;328192576;328192576;328192576;328192576;328192576;328192576;328192576;328352590;328352590;328352590;328963893;328454208;324988097;325938097;320847500;294442463;296042463;296042463;296181925;296181928;296181928;296181928;296181928;295995429;296033549;11.1
13/03/2013;"All areas";1822363432;374527955;1332226000;103000356;12609121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1735229638;1766289441;1926220222;1962037912;1962037912;1962037912;1962037912;1961037912;1961037912;1961107419;1961107419;1961107419;1961107419;1961107419;1961107419;1961107419;1961107419;1974159212;1974159212;1974159212;1936127756;1932419855;1933400371;1931458233;1928078203;1933270535;1929644440;1929644440;1925357100;1925357100;1925357100;1929644440;1929644440;1929403682;1929403682;-2
29/06/2013;"All areas";153643781;88717162;64847943;;78676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;135021392;140727117;142626858;143132699;143131901;143131901;143131901;143328596;143328596;143828596;143828596;143828596;143828596;143828596;143828596;143828596;143828596;144433304;144433304;144433304;143466274;146755111;146805463;146805463;146806815;146806815;146806815;146806815;146806815;146806815;146806815;146806820;146898568;147398568;147398568;15.3
02/10/2013;"All areas";188451075;96124276;89739616;;2587183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;165740377;176790257;176527487;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;198027126;199138689;199150082;197183361;196119249;191379316;191487549;191495182;189450025;189810834;188375921;188374645;188118929;188118929;188118929;187840952;188188738;188188738;188188738;18.8
26/08/2013;"All areas";154184936;86419414;67652695;31598;81229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;131277198;132528454;146611951;146611951;146611951;146608421;146608421;146608421;146608421;146608421;146608421;146608421;146608421;146608421;146608421;146608421;146608421;144355432;144355432;144355432;145996620;145996672;150588068;150588568;151137459;151259833;151259833;151259833;149804644;150318383;150333775;150365881;150365886;150365886;150365886;17.9
22/06/2013;"All areas";360761300;201483677;158947827;99721;230075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;304409195;316198117;324144452;323991747;323991747;322997583;322997583;322997583;322998268;322998268;322998268;322998268;322998268;322998268;322998268;322998268;322998268;332903198;332903198;332903198;332903198;333095779;331838988;331853184;333372133;333372133;333334170;333840503;333565309;333565309;333565309;333565309;333565309;333565309;333565309;15.7
05/11/2013;"All areas";400003373;115197738;278384616;15281;6405738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;346789706;348663632;355281656;366993505;369306505;;369306505;369306505;369306505;369306505;369306505;369306505;369306505;369306505;369306505;369306505;369306505;371856692;371856692;371856692;374243724;381526948;383893905;391479179;390471821;392266779;392430618;392430720;392675281;392674281;392674281;392674281;392674281;392674281;392674281;9.9
16/07/2013;"All areas";401303792;218921609;170608076;11540780;233327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;389429775;395085228;391417549;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;391375431;398413431;398893661;398893661;398633396;389141599;387807591;387632880;383333435;382646646;382718377;382650666;382604790;384414484;384704484;384704484;383601091;383635943;383635943;383635943;24.2
12/02/2013;"All areas";1780350559;387210012;1281856046;98796217;12488284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1727280122;1734568034;1733736520;1778572687;1782731741;1782736741;1782736741;1782736741;1793826740;1793826740;1793826740;1793826740;1793826740;1793826740;1793826740;1793826740;1793826740;1794632471;1795432471;;;;;1799396077;1807243739;1816521706;1817364635;1816598956;1786824344;1786824344;1787005344;1787005344;1783355141;1783355141;1783355141;0.5
19/10/2013;"All areas";219712653;96422320;112488053;10701974;100306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;204531765;205261748;210470510;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212403382;212904891;212904891;212904902;212904902;212904902;213040807;213040799;219336884;219336884;219336884;219336884;220136884;220136884;220136884;219575732;219575732;219575732;219575732;18.7
