gasXType,statusDE,statusEN,gastag,slPsyn_H_Gas,slPana_H_Gas,slPsyn_L_Gas,slPana_L_Gas,rlMmT_H_Gas,rlMmT_L_Gas,rlMoT_H_Gas,rlMoT_L_Gas
clearing allocation,final,final,2023-04-15 06:00:00,795482280,150769872,141086448,49825368,995701512.0,127973496.0,76196616.0,1764854.0
clearing allocation,final,final,2023-04-16 06:00:00,768637320,150794832,134500584,44351688,1039929912.0,128770368.0,76529084.0,2183579.0
clearing allocation,final,final,2023-04-17 06:00:00,761243832,154860192,129350376,48930672,1225562424.0,153867528.0,80155694.0,4783432.0
clearing allocation,final,final,2023-04-18 06:00:00,722306184,152252904,126010656,47373192,1192501344.0,156027864.0,77833523.0,1471535.0
clearing allocation,final,final,2023-04-19 06:00:00,738864024,156134640,127269768,44013912,1181949024.0,155352720.0,76318899.0,1262944.0
clearing allocation,final,final,2023-04-20 06:00:00,796121208,152388936,135234912,43869720,1218678360.0,160247928.0,73417065.0,1222498.0
clearing allocation,final,final,2023-04-21 06:00:00,620365224,129609048,104071800,38350728,1050745272.0,137128704.0,56430001.0,1020825.0
clearing allocation,final,final,2023-04-22 06:00:00,471741192,125262792,79734120,42197088,841407456.0,108273384.0,53778236.0,824080.0
clearing allocation,final,final,2023-04-23 06:00:00,433824240,104782248,77725632,35152536,870965496.0,111628968.0,48732402.0,855344.0
clearing allocation,final,final,2023-04-24 06:00:00,536830464,100272168,100004376,31488144,1124152824.0,149595960.0,50003846.0,1937952.0
clearing allocation,final,final,2023-04-25 06:00:00,712409760,110045880,131063832,34911048,1240884984.0,159191328.0,61692709.0,2012505.0
clearing allocation,final,final,2023-04-26 06:00:00,823338696,134905320,152051352,46791720,1255137960.0,164133504.0,63267581.0,2128464.0
clearing allocation,final,final,2023-04-27 06:00:00,791823360,145571136,145693200,47998920,1187367912.0,151245744.0,67442859.0,2025523.0
clearing allocation,final,final,2023-04-28 06:00:00,655423992,134207592,123481584,46660200,1099239336.0,135713712.0,68241044.0,6148997.0
clearing allocation,final,final,2023-04-29 06:00:00,535420704,119631168,105690504,40017432,891640488.0,113284920.0,60544163.0,6493123.0
clearing allocation,final,final,2023-04-30 06:00:00,522056904,114412392,99940056,35842416,814270608.0,99494184.0,56950767.0,5715207.0
clearing allocation,final,final,2023-05-01 06:00:00,508707840,106320696,88868304,36806112,827911992.0,96095736.0,52453644.0,5373971.0
clearing allocation,final,final,2023-05-02 06:00:00,577125648,104185176,111808488,32285880,1097975688.0,140180952.0,60492110.0,7376745.0
clearing allocation,final,final,2023-05-03 06:00:00,589724088,108269376,111680784,30289008,1116230592.0,141398112.0,61750578.0,4968344.0
clearing allocation,final,final,2023-05-04 06:00:00,481079496,110157072,87119664,32732448,1042008672.0,128948016.0,55223299.0,1845356.0
clearing allocation,final,final,2023-05-05 06:00:00,398027136,100353168,70994496,28810536,997967880.0,123225312.0,44095453.0,1260584.0
clearing allocation,final,final,2023-05-06 06:00:00,358277640,89794704,61387920,21440328,823118664.0,101417688.0,50373310.0,751858.0
clearing allocation,final,final,2023-05-07 06:00:00,338089512,82878984,59049936,20105472,818196336.0,102094104.0,41267439.0,707608.0
clearing allocation,final,final,2023-05-08 06:00:00,341368440,82951152,55689840,18692952,998533800.0,123467880.0,45754665.0,871746.0
clearing allocation,final,final,2023-05-09 06:00:00,328061328,75609216,54825936,17847192,984873456.0,123069288.0,40910894.0,834908.0
clearing allocation,final,final,2023-05-10 06:00:00,371010816,76210176,61561968,17928432,1063152384.0,127601088.0,39299693.0,5229222.0
clearing allocation,final,final,2023-05-11 06:00:00,395175960,68664408,64666440,16967832,1081338384.0,128824920.0,42857211.0,4500839.0
clearing allocation,final,final,2023-05-12 06:00:00,371026704,66622200,55841496,17487024,963686256.0,118022184.0,41585871.0,836804.0
clearing allocation,final,final,2023-05-13 06:00:00,348406848,68675976,50769432,17977752,775094328.0,98177520.0,37608216.0,3776842.0
clearing allocation,final,final,2023-05-14 06:00:00,342038088,64036752,49658088,17248368,823049304.0,98810736.0,39147880.0,4015003.0
clearing allocation,final,final,2023-05-15 06:00:00,353542968,64462296,54744864,16339608,996490920.0,120912744.0,42618466.0,4038918.0
clearing allocation,final,final,2023-05-16 06:00:00,445146264,66772248,73745880,17260680,1068883824.0,128593632.0,44309756.0,872488.0
clearing allocation,final,final,2023-05-17 06:00:00,528964440,78127872,87945936,19031088,1048478832.0,128392224.0,45934421.0,2761347.0
clearing allocation,final,final,2023-05-18 06:00:00,522951504,88361808,90036336,22739544,856761432.0,102974232.0,42427119.0,4236635.0
clearing allocation,final,final,2023-05-19 06:00:00,456912552,85080936,76257744,21937728,850161480.0,103683672.0,36554211.0,3964921.0
clearing allocation,final,final,2023-05-20 06:00:00,339060456,71065464,59385048,20670048,736696992.0,97102392.0,34175997.0,3944392.0
clearing allocation,final,final,2023-05-21 06:00:00,226610160,60012504,40938648,15928536,729887352.0,96155520.0,30555677.0,4472213.0
clearing allocation,final,final,2023-05-22 06:00:00,189532872,53537160,33702888,14690328,945079272.0,116032608.0,33274563.0,6972506.0
clearing allocation,final,final,2023-05-23 06:00:00,240119064,50757600,46421208,14326296,975496008.0,125230848.0,32227526.0,5101451.0
clearing allocation,final,final,2023-05-24 06:00:00,334454424,50777328,62398488,13752024,1097626872.0,129340272.0,38997675.0,9519147.0
clearing allocation,final,final,2023-05-25 06:00:00,337180704,60509904,64035360,16832232,1000201392.0,125758872.0,36750527.0,5268615.0
clearing allocation,final,final,2023-05-26 06:00:00,336137712,66936408,66222288,19718352,908755440.0,117840840.0,37641295.0,4750340.0
clearing allocation,final,final,2023-05-27 06:00:00,299932416,60236568,57533952,18055968,729905688.0,91504944.0,35823469.0,5372239.0
clearing allocation,final,final,2023-05-28 06:00:00,255408480,53339040,49125120,16621800,630145560.0,78293376.0,31625320.0,3449139.0
clearing allocation,final,final,2023-05-29 06:00:00,250422312,51114672,51134544,15043896,706574568.0,87196080.0,32994093.0,3830736.0
clearing allocation,final,final,2023-05-30 06:00:00,257134776,48816144,52274472,13458528,985493712.0,122695080.0,33915515.0,5987596.0
clearing allocation,final,final,2023-05-31 06:00:00,220730304,44146368,42794592,12792072,937684824.0,123204888.0,37032990.0,6738449.0
clearing allocation,final,final,2023-06-01 06:00:00,224936568,45664512,45424920,13786608,981634296.0,129224496.0,35193530.0,5182649.0
clearing allocation,final,final,2023-06-02 06:00:00,230344104,45248328,44076744,11940648,908045952.0,122122728.0,33698864.0,3809134.0
clearing allocation,final,final,2023-06-03 06:00:00,221024256,44790624,41163288,12612960,736750536.0,97698456.0,30499956.0,720809.0
clearing allocation,final,final,2023-06-04 06:00:00,221105136,43981488,40513224,12347016,756848592.0,95601600.0,28780622.0,664727.0
clearing allocation,final,final,2023-06-05 06:00:00,205329552,40732944,37195608,11648592,1007319840.0,117268560.0,29522090.0,2455864.0
clearing allocation,final,final,2023-06-06 06:00:00,197575512,39590040,34791096,10870536,1035672048.0,121766448.0,29568753.0,5428595.0
clearing allocation,final,final,2023-06-07 06:00:00,187393512,38157192,33629016,10617696,1000946208.0,116007096.0,29515080.0,4422178.0
clearing allocation,final,final,2023-06-08 06:00:00,167306664,36297696,30082800,9250968,851434224.0,103389960.0,28759390.0,895540.0
clearing allocation,final,final,2023-06-09 06:00:00,150260712,34125744,25885656,8239416,816106344.0,101814696.0,28984617.0,722543.0
clearing allocation,final,final,2023-06-10 06:00:00,138062664,33568896,23425032,7929720,729852192.0,87388176.0,27386398.0,668566.0
clearing allocation,final,final,2023-06-11 06:00:00,133895784,31539192,21899472,7620792,740617680.0,89210112.0,25781247.0,556140.0
clearing allocation,final,final,2023-06-12 06:00:00,138605016,31556040,22154424,8154744,942250080.0,109480224.0,27828809.0,1190101.0
clearing allocation,final,final,2023-06-13 06:00:00,150114216,32939904,22822728,8556000,929179560.0,113104824.0,27843636.0,875013.0
clearing allocation,final,final,2023-06-14 06:00:00,162275568,33798480,24628008,8233968,1026439728.0,111271704.0,27986700.0,5518107.0
clearing allocation,final,final,2023-06-15 06:00:00,164887464,34407792,25357752,8185176,1052577312.0,113089896.0,29474362.0,6761390.0
clearing allocation,final,final,2023-06-16 06:00:00,167102880,35513088,26095584,7813896,956550216.0,108155232.0,30742221.0,8235036.0
clearing allocation,final,final,2023-06-17 06:00:00,153078744,34291680,24710544,7565304,753404688.0,87050352.0,28927695.0,6830408.0
clearing allocation,final,final,2023-06-18 06:00:00,134138736,32617032,22294848,6919224,744441624.0,87888168.0,26304694.0,5395604.0
clearing allocation,final,final,2023-06-19 06:00:00,128083848,31243752,21699192,7055280,1030237320.0,106427808.0,23453461.0,8805194.0
clearing allocation,final,final,2023-06-20 06:00:00,120931488,30799896,20907912,7453104,1083617712.0,108444024.0,19846576.0,8934264.0
clearing allocation,final,final,2023-06-21 06:00:00,119537400,29690280,20776464,7177248,1049251056.0,108053040.0,23628965.0,9317166.0
clearing allocation,final,final,2023-06-22 06:00:00,124392384,30219264,22927320,7973064,1028828280.0,110764344.0,25156449.0,8987425.0
clearing allocation,final,final,2023-06-23 06:00:00,138174936,32055672,23962656,7647216,897024288.0,105161520.0,25561374.0,6159210.0
clearing allocation,final,final,2023-06-24 06:00:00,136203264,31434192,23537352,7479912,738878616.0,86448312.0,24902809.0,6243303.0
clearing allocation,final,final,2023-06-25 06:00:00,131174784,30763920,21363000,6744168,733486968.0,86619360.0,23761872.0,5884449.0
clearing allocation,final,final,2023-06-26 06:00:00,132279672,29873640,22703304,7379784,887465952.0,108296160.0,23745240.0,5690993.0
clearing allocation,final,final,2023-06-27 06:00:00,151673256,32193696,25984536,8212944,962056944.0,112193832.0,25953183.0,6129235.0
clearing allocation,final,final,2023-06-28 06:00:00,159711288,31494288,27215376,7847640,1079364048.0,112945440.0,28850979.0,9175854.0
clearing allocation,final,final,2023-06-29 06:00:00,146161056,31406400,25193808,6956040,1051567296.0,113244720.0,26813545.0,9539874.0
clearing allocation,final,final,2023-06-30 06:00:00,155482368,32661744,25732320,7600224,904295208.0,106140960.0,26169717.0,7207627.0
clearing allocation,final,final,2023-07-01 06:00:00,161510160,33018096,26755416,8321928,665489880.0,88525632.0,21494921.0,3223623.0
clearing allocation,final,final,2023-07-02 06:00:00,166340976,32343624,28302456,8056440,692423448.0,88657056.0,22833775.0,3369170.0
clearing allocation,final,final,2023-07-03 06:00:00,177710400,33509160,29550816,8506008,868162608.0,109888560.0,25928176.0,6243422.0
clearing allocation,final,final,2023-07-04 06:00:00,172182144,34869960,29567808,8472768,934584552.0,112420152.0,25422971.0,6161152.0
clearing allocation,final,final,2023-07-05 06:00:00,176260416,35188776,30388368,8886288,888682512.0,112234248.0,27040571.0,4930440.0
clearing allocation,final,final,2023-07-06 06:00:00,173810904,35006376,29714520,8697720,1001718528.0,110979336.0,30131821.0,9107857.0
clearing allocation,final,final,2023-07-07 06:00:00,147599328,34237488,24476448,7536960,874918920.0,105305280.0,26220202.0,7326862.0
clearing allocation,final,final,2023-07-08 06:00:00,122926584,32288712,20218872,6692520,714548592.0,83006376.0,24697898.0,5419454.0
clearing allocation,final,final,2023-07-09 06:00:00,111432360,29770776,18696936,6721656,756322656.0,82097856.0,24292813.0,5968859.0
clearing allocation,final,final,2023-07-10 06:00:00,114525288,29568360,19250112,7014672,1027867824.0,101779296.0,32368564.0,10682679.0
clearing allocation,final,final,2023-07-11 06:00:00,112262304,28157280,18891312,6462360,965233896.0,101592480.0,26966164.0,7192093.0
clearing allocation,final,final,2023-07-12 06:00:00,119272272,29254800,20190672,6659880,972026328.0,107668032.0,25478091.0,8184139.0
clearing allocation,final,final,2023-07-13 06:00:00,135163008,30698856,23135232,7390296,981658920.0,108459672.0,25578119.0,9002210.0
clearing allocation,final,final,2023-07-14 06:00:00,132258864,29323560,22200360,6623088,897273480.0,96061272.0,24308016.0,6513227.0
clearing allocation,final,final,2023-07-15 06:00:00,116516280,29303880,19893768,6017400,670822344.0,78973632.0,20644308.0,3571694.0
clearing allocation,final,final,2023-07-16 06:00:00,121839768,30463440,20302920,6563208,719694360.0,80463120.0,26594395.0,4207787.0
clearing allocation,final,final,2023-07-17 06:00:00,132228432,29423400,22545864,7138752,922128624.0,98132592.0,26607674.0,7730641.0
clearing allocation,final,final,2023-07-18 06:00:00,138169200,29566392,23365272,7036728,997340616.0,101342376.0,25840002.0,9402294.0
clearing allocation,final,final,2023-07-19 06:00:00,143906472,30704640,24643536,7109160,1009340736.0,100963488.0,27717226.0,9171749.0
clearing allocation,final,final,2023-07-20 06:00:00,153369048,31855152,26392032,7322592,1012566696.0,99873720.0,26470249.0,9015605.0
clearing allocation,final,final,2023-07-21 06:00:00,164794248,32455296,28045104,7449960,968057568.0,99472248.0,26165121.0,6187742.0
clearing allocation,final,final,2023-07-22 06:00:00,166304400,31881576,27907872,7347072,704075688.0,83477952.0,23276393.0,5250055.0
clearing allocation,final,final,2023-07-23 06:00:00,159335664,31963464,26422608,7153416,685031784.0,82761096.0,22813622.0,4063568.0
clearing allocation,final,final,2023-07-24 06:00:00,155749344,32054016,26226840,7952136,897451320.0,97917048.0,29348440.0,5156323.0
clearing allocation,final,final,2023-07-25 06:00:00,177833376,34982808,28606176,9183816,950081400.0,101128320.0,25949540.0,5044961.0
clearing allocation,final,final,2023-07-26 06:00:00,212336016,37356264,32428752,9533760,907652496.0,101438064.0,28380548.0,4244618.0
clearing allocation,final,final,2023-07-27 06:00:00,211478472,36799248,32733312,8865240,902628912.0,101451000.0,32664878.0,4377759.0
clearing allocation,final,final,2023-07-28 06:00:00,173606376,35133264,26748120,7630704,878806344.0,93595896.0,27638567.0,6662413.0
clearing allocation,final,final,2023-07-29 06:00:00,155787048,34510752,24559728,8317056,680687568.0,80665344.0,23025953.0,4608788.0
clearing allocation,final,final,2023-07-30 06:00:00,158038440,33674928,25213200,8512152,682113096.0,81219840.0,21577452.0,3565962.0
clearing allocation,final,final,2023-07-31 06:00:00,162088632,34021008,26090208,8124000,821501856.0,99158928.0,23925242.0,4761346.0
clearing allocation,final,final,2023-08-01 06:00:00,175802256,34833720,26485104,8658912,849688176.0,99713472.0,24883668.0,4794767.0
clearing allocation,final,final,2023-08-02 06:00:00,178457328,35760504,26794248,9134064,859024248.0,99006048.0,31545847.0,4698443.0
clearing allocation,final,final,2023-08-03 06:00:00,180251592,35896344,27316536,9240888,865951680.0,102202008.0,30626784.0,5287962.0
clearing allocation,final,final,2023-08-04 06:00:00,189165888,36046800,27774288,9539424,897213264.0,98720976.0,32526610.0,7508587.0
clearing allocation,final,final,2023-08-05 06:00:00,193082976,36090576,28591536,10017960,735345048.0,84921624.0,25945636.0,4983174.0
clearing allocation,final,final,2023-08-06 06:00:00,222440784,37960152,30311064,9944880,721144488.0,86385648.0,25062553.0,3497821.0
clearing allocation,final,final,2023-08-07 06:00:00,248590128,39709728,32890992,10125144,883327704.0,116261808.0,27618311.0,4694447.0
clearing allocation,final,final,2023-08-08 06:00:00,240054192,42690456,32961048,11167248,892476264.0,110040144.0,28830913.0,4872594.0
clearing allocation,final,final,2023-08-09 06:00:00,226040232,43838208,32553072,11407728,986921928.0,111217584.0,31037820.0,7230926.0
