date,variable,value,year,date20
2023-10-19,cum,54.923819491124,2023,2020-10-19
2023-10-20,cum,55.060502137893,2023,2020-10-20
2023-10-21,cum,55.190335579468,2023,2020-10-21
2023-10-22,cum,55.413435222115,2023,2020-10-22
2023-10-23,cum,55.664501780265,2023,2020-10-23
2023-10-24,cum,55.87616171887,2023,2020-10-24
2023-10-25,cum,56.071179457405,2023,2020-10-25
2023-10-26,cum,56.247406351569,2023,2020-10-26
2023-10-27,cum,56.4060344215,2023,2020-10-27
2023-10-28,cum,56.554993844068,2023,2020-10-28
2023-10-29,cum,56.748790652156,2023,2020-10-29
2023-10-30,cum,56.946572071651,2023,2020-10-30
2023-10-31,cum,57.115488523755,2023,2020-10-31
2023-11-01,cum,57.293075354292,2023,2020-11-01
2023-11-02,cum,57.508727688524,2023,2020-11-02
2023-11-03,cum,57.692476704957,2023,2020-11-03
2023-11-04,cum,57.866139864012,2023,2020-11-04
2023-11-05,cum,58.068828365318,2023,2020-11-05
2023-11-06,cum,58.317116756726,2023,2020-11-06
2023-11-07,cum,58.55815928647,2023,2020-11-07
2023-11-08,cum,58.838676679571,2023,2020-11-08
2023-11-09,cum,59.102740911559,2023,2020-11-09
2023-11-10,cum,59.344584498768,2023,2020-11-10
2023-11-11,cum,59.588338391807,2023,2020-11-11
2023-11-12,cum,59.874893390771,2023,2020-11-12
2023-11-13,cum,60.0987478076,2023,2020-11-13
2023-11-14,cum,60.353745806011,2023,2020-11-14
2023-11-15,cum,60.61816400497,2023,2020-11-15
2023-11-16,cum,60.89421932897,2023,2020-11-16
2023-11-17,cum,61.141519376902,2023,2020-11-17
2023-11-18,cum,61.359260338841,2023,2020-11-18
2023-11-19,cum,61.641199932573,2023,2020-11-19
2023-11-20,cum,61.931232410529,2023,2020-11-20
2023-11-21,cum,62.248702233612,2023,2020-11-21
2023-11-22,cum,62.531597202315,2023,2020-11-22
2023-11-23,cum,62.808740877768,2023,2020-11-23
2023-11-24,cum,63.10083789373,2023,2020-11-24
2023-11-25,cum,63.405600878314,2023,2020-11-25
2023-11-26,cum,63.772041983682,2023,2020-11-26
2023-11-27,cum,64.151224376736,2023,2020-11-27
2023-11-28,cum,64.562573615051,2023,2020-11-28
2023-11-29,cum,64.999752882002,2023,2020-11-29
2023-11-30,cum,65.414042760659,2023,2020-11-30
2023-12-01,cum,65.787372502584,2023,2020-12-01
2023-12-02,cum,66.170926706563,2023,2020-12-02
2023-12-03,cum,66.62717582666,2023,2020-12-03
2023-12-04,cum,67.060402675446,2023,2020-12-04
2023-12-05,cum,67.498288572823,2023,2020-12-05
2023-12-06,cum,67.919406946104,2023,2020-12-06
2023-12-07,cum,68.321707080577,2023,2020-12-07
2023-12-08,cum,68.64804053636,2023,2020-12-08
2023-12-09,cum,68.948264707122,2023,2020-12-09
2023-12-10,cum,69.311651553527,2023,2020-12-10
2023-12-11,cum,69.685945066242,2023,2020-12-11
2023-12-12,cum,70.035488489857,2023,2020-12-12
2023-12-13,cum,70.397557427298,2023,2020-12-13
2023-12-14,cum,70.752660078907,2023,2020-12-14
2023-12-15,cum,71.034884028918,2023,2020-12-15
2023-12-16,cum,71.312431036174,2023,2020-12-16
2023-12-17,cum,71.664752152011,2023,2020-12-17
2023-12-18,cum,72.010636826859,2023,2020-12-18
2023-12-19,cum,72.329082537681,2023,2020-12-19
2023-12-20,cum,72.613109092252,2023,2020-12-20
2023-12-21,cum,72.861664805789,2023,2020-12-21
2023-12-22,cum,73.100474591642,2023,2020-12-22
2023-12-23,cum,73.304011384069,2023,2020-12-23
2023-12-24,cum,73.494865717495,2023,2020-12-24
2023-12-25,cum,73.693334364883,2023,2020-12-25
2023-12-26,cum,73.932855421941,2023,2020-12-26
2023-12-27,cum,74.171619517255,2023,2020-12-27
2023-12-28,cum,74.395537420751,2023,2020-12-28
2023-12-29,cum,74.61266449703,2023,2020-12-29
2023-12-30,cum,74.850773974251,2023,2020-12-30
2023-12-31,cum,75.07474969793,2023,2020-12-31
2024-01-01,cum,0.272324793656,2024,2020-01-01
2024-01-02,cum,0.515568713879,2024,2020-01-02
2024-01-03,cum,0.784253587123,2024,2020-01-03
2024-01-04,cum,1.08276616013,2024,2020-01-04
2024-01-05,cum,1.370425345489,2024,2020-01-05
2024-01-06,cum,1.674780831743,2024,2020-01-06
2024-01-07,cum,2.102827067347,2024,2020-01-07
2024-01-08,cum,2.579743052483,2024,2020-01-08
2024-01-09,cum,3.061509052081,2024,2020-01-09
2024-01-10,cum,3.531219591384,2024,2020-01-10
2024-01-11,cum,3.987814199009,2024,2020-01-11
2024-01-12,cum,4.385344205092,2024,2020-01-12
2024-01-13,cum,4.764769505558,2024,2020-01-13
2024-01-14,cum,5.178349896918,2024,2020-01-14
2024-01-15,cum,5.611596710958,2024,2020-01-15
2024-01-16,cum,6.057837446105,2024,2020-01-16
2024-01-17,cum,6.459705927681,2024,2020-01-17
2024-01-18,cum,6.860618722894,2024,2020-01-18
2024-01-19,cum,7.251346895423,2024,2020-01-19
2024-01-20,cum,7.602383647414,2024,2020-01-20
2024-01-21,cum,8.010610422666,2024,2020-01-21
2024-01-22,cum,8.359218987766,2024,2020-01-22
2024-01-23,cum,8.674563524288,2024,2020-01-23
2024-01-24,cum,8.967005561421,2024,2020-01-24
2024-01-25,cum,9.267452243337,2024,2020-01-25
2024-01-26,cum,9.544632607581,2024,2020-01-26
2024-01-27,cum,9.843243377783,2024,2020-01-27
2024-01-28,cum,10.204434808513,2024,2020-01-28
2024-01-29,cum,10.575822237851,2024,2020-01-29
2024-01-30,cum,10.96252627271,2024,2020-01-30
2024-01-31,cum,11.331873185191,2024,2020-01-31
2024-02-01,cum,11.644457765339,2024,2020-02-01
2024-02-02,cum,11.871119445697,2024,2020-02-02
2024-02-03,cum,12.081844102471,2024,2020-02-03
2024-02-04,cum,12.316002779717,2024,2020-02-04
2024-02-05,cum,12.558915776143,2024,2020-02-05
2024-02-06,cum,12.8280251957,2024,2020-02-06
2024-02-07,cum,13.091834211191,2024,2020-02-07
2024-02-08,cum,13.325803333533,2024,2020-02-08
2024-02-09,cum,13.529754604863,2024,2020-02-09
2024-02-10,cum,13.739734121934,2024,2020-02-10
2024-02-11,cum,14.034294019827,2024,2020-02-11
2024-02-12,cum,14.321590098691,2024,2020-02-12
2024-02-13,cum,14.623252394001,2024,2020-02-13
2024-02-14,cum,14.898734218545,2024,2020-02-14
2024-02-15,cum,15.141744229025,2024,2020-02-15
2024-02-16,cum,15.365234795241,2024,2020-02-16
2024-02-17,cum,15.579734455847,2024,2020-02-17
2024-02-18,cum,15.831257042428,2024,2020-02-18
2024-02-19,cum,16.08473128437,2024,2020-02-19
2024-02-20,cum,16.347968922606,2024,2020-02-20
2024-02-21,cum,16.596683801661,2024,2020-02-21
2024-02-22,cum,16.861217676974,2024,2020-02-22
2024-02-23,cum,17.099819802067,2024,2020-02-23
2024-02-24,cum,17.33974687686,2024,2020-02-24
2024-02-25,cum,17.626317727932,2024,2020-02-25
2024-02-26,cum,17.907418194203,2024,2020-02-26
2024-02-27,cum,18.185363310127,2024,2020-02-27
2024-02-28,cum,18.438705960881,2024,2020-02-28
2024-02-29,cum,18.700700731944,2024,2020-02-29
2024-03-01,cum,18.894828452587,2024,2020-03-01
2024-03-02,cum,19.075625079316,2024,2020-03-02
2024-03-03,cum,19.324603121502,2024,2020-03-03
2024-03-04,cum,19.578406246433,2024,2020-03-04
2024-03-05,cum,19.830104303323,2024,2020-03-05
2024-03-06,cum,20.102834426582,2024,2020-03-06
2024-03-07,cum,20.380745036464,2024,2020-03-07
2024-03-08,cum,20.584178295824,2024,2020-03-08
2024-03-09,cum,20.765146422671,2024,2020-03-09
2024-03-10,cum,21.004835390342,2024,2020-03-10
2024-03-11,cum,21.269458584738,2024,2020-03-11
2024-03-12,cum,21.526409771602,2024,2020-03-12
2024-03-13,cum,21.769159003896,2024,2020-03-13
2024-03-14,cum,21.968317584835,2024,2020-03-14
2024-03-15,cum,22.137405141075,2024,2020-03-15
2024-03-16,cum,22.309040028332,2024,2020-03-16
2024-03-17,cum,22.564948727344,2024,2020-03-17
2024-03-18,cum,22.834426927579,2024,2020-03-18
2024-03-19,cum,23.088154791868,2024,2020-03-19
2024-03-20,cum,23.321971229741,2024,2020-03-20
2024-03-21,cum,23.504904826793,2024,2020-03-21
2024-03-22,cum,23.661835713496,2024,2020-03-22
2024-03-23,cum,23.850594195447,2024,2020-03-23
2024-03-24,cum,24.11834930807,2024,2020-03-24
2024-03-25,cum,24.339700971172,2024,2020-03-25
2024-03-26,cum,24.519124963115,2024,2020-03-26
2024-03-27,cum,24.713796293568,2024,2020-03-27
2024-03-28,cum,24.880025142378,2024,2020-03-28
2024-03-29,cum,25.002528733759,2024,2020-03-29
2024-03-30,cum,25.121227113519,2024,2020-03-30
2024-03-31,cum,25.24094407987,2024,2020-03-31
2024-04-01,cum,25.416070783063,2024,2020-04-01
2024-04-02,cum,25.594826347341,2024,2020-04-02
2024-04-03,cum,25.757931304969,2024,2020-04-03
2024-04-04,cum,25.911572592711,2024,2020-04-04
2024-04-05,cum,26.029067040193,2024,2020-04-05
2024-04-06,cum,26.138859356522,2024,2020-04-06
2024-04-07,cum,26.260944571698,2024,2020-04-07
2024-04-08,cum,26.387803078454,2024,2020-04-08
2024-04-09,cum,26.543266846652,2024,2020-04-09
2024-04-10,cum,26.695589456875,2024,2020-04-10
2024-04-11,cum,26.831484217341,2024,2020-04-11
2024-04-12,cum,26.937708378607,2024,2020-04-12
2024-04-13,cum,27.036191518188,2024,2020-04-13
2024-04-14,cum,27.164335162677,2024,2020-04-14
2024-04-15,cum,27.330529029534,2024,2020-04-15
2024-04-16,cum,27.532042536961,2024,2020-04-16
2024-04-17,cum,27.741429633285,2024,2020-04-17
2024-04-18,cum,27.956874496493,2024,2020-04-18
2024-04-19,cum,28.163066342576,2024,2020-04-19
2024-04-20,cum,28.367089390426,2024,2020-04-20
2024-04-21,cum,28.623744150324,2024,2020-04-21
2024-04-22,cum,28.897273557262,2024,2020-04-22
2024-04-23,cum,29.177144934185,2024,2020-04-23
2024-04-24,cum,29.445629921128,2024,2020-04-24
2024-04-25,cum,29.661080617917,2024,2020-04-25
2024-04-26,cum,29.82590663277,2024,2020-04-26
2024-04-27,cum,29.945591918718,2024,2020-04-27
2024-04-28,cum,30.088277178103,2024,2020-04-28
2024-04-29,cum,30.211151976684,2024,2020-04-29
2024-04-30,cum,30.319226494721,2024,2020-04-30
2024-05-01,cum,30.437532350624,2024,2020-05-01
2024-05-02,cum,30.566695176751,2024,2020-05-02
2024-05-03,cum,30.684896739649,2024,2020-05-03
2024-05-04,cum,30.788593612663,2024,2020-05-04
2024-05-05,cum,30.910373062033,2024,2020-05-05
2024-05-06,cum,31.049532658659,2024,2020-05-06
2024-05-07,cum,31.183515375928,2024,2020-05-07
2024-05-08,cum,31.299176282279,2024,2020-05-08
2024-05-09,cum,31.423529135386,2024,2020-05-09
2024-05-10,cum,31.530359046678,2024,2020-05-10
2024-05-11,cum,31.630987622246,2024,2020-05-11
2024-05-12,cum,31.755448930668,2024,2020-05-12
2024-05-13,cum,31.888392007467,2024,2020-05-13
2024-05-14,cum,32.014673277993,2024,2020-05-14
2024-05-15,cum,32.123391680705,2024,2020-05-15
2024-05-16,cum,32.256037698125,2024,2020-05-16
2024-05-17,cum,32.366164804067,2024,2020-05-17
2024-05-18,cum,32.459636590738,2024,2020-05-18
2024-05-19,cum,32.561130502898,2024,2020-05-19
2024-05-20,cum,32.696420046999,2024,2020-05-20
2024-05-21,cum,32.809336695001,2024,2020-05-21
2024-05-22,cum,32.936142730101,2024,2020-05-22
2024-05-23,cum,33.0661884769,2024,2020-05-23
2024-05-24,cum,33.171474639816,2024,2020-05-24
2024-05-25,cum,33.276371643343,2024,2020-05-25
2024-05-26,cum,33.405479059621,2024,2020-05-26
2024-05-27,cum,33.541143281272,2024,2020-05-27
2024-05-28,cum,33.661131653354,2024,2020-05-28
2024-05-29,cum,33.763310436463,2024,2020-05-29
2024-05-30,cum,33.879392925021,2024,2020-05-30
2024-05-31,cum,33.990934807724,2024,2020-05-31
2024-06-01,cum,34.104304667085,2024,2020-06-01
2024-06-02,cum,34.249738454994,2024,2020-06-02
2024-06-03,cum,34.39197519317,2024,2020-06-03
2024-06-04,cum,34.51473338692,2024,2020-06-04
2024-06-05,cum,34.643676317348,2024,2020-06-05
2024-06-06,cum,34.763876386904,2024,2020-06-06
2024-06-07,cum,34.865003249915,2024,2020-06-07
2024-06-08,cum,34.961809398513,2024,2020-06-08
2024-06-09,cum,35.079779452714,2024,2020-06-09
2024-06-10,cum,35.19909668218,2024,2020-06-10
2024-06-11,cum,35.325381743618,2024,2020-06-11
2024-06-12,cum,35.455964607401,2024,2020-06-12
2024-06-13,cum,35.577364492146,2024,2020-06-13
2024-06-14,cum,35.6835833493,2024,2020-06-14
2024-06-15,cum,35.783693190134,2024,2020-06-15
2024-06-16,cum,35.895674983456,2024,2020-06-16
2024-06-17,cum,36.027487248263,2024,2020-06-17
2024-06-18,cum,36.137907116443,2024,2020-06-18
2024-06-19,cum,36.259437783141,2024,2020-06-19
2024-06-20,cum,36.377528305749,2024,2020-06-20
2024-06-21,cum,36.464909488729,2024,2020-06-21
2024-06-22,cum,36.568185203708,2024,2020-06-22
2024-06-23,cum,36.67767504052,2024,2020-06-23
2024-06-24,cum,36.790153362302,2024,2020-06-24
2024-06-25,cum,36.906384091885,2024,2020-06-25
2024-06-26,cum,37.011743348963,2024,2020-06-26
2024-06-27,cum,37.118461656981,2024,2020-06-27
2024-06-28,cum,37.203154638739,2024,2020-06-28
2024-06-29,cum,37.289043988153,2024,2020-06-29
2024-06-30,cum,37.395934645798,2024,2020-06-30
2024-07-01,cum,37.49851672702,2024,2020-07-01
2024-07-02,cum,37.604895799965,2024,2020-07-02
2024-07-03,cum,37.717955685566,2024,2020-07-03
2024-07-04,cum,37.824683044729,2024,2020-07-04
2024-07-05,cum,37.921910875091,2024,2020-07-05
2024-07-06,cum,38.013055041248,2024,2020-07-06
2024-07-07,cum,38.122349197591,2024,2020-07-07
2024-07-08,cum,38.229601690067,2024,2020-07-08
2024-07-09,cum,38.332303494751,2024,2020-07-09
2024-07-10,cum,38.435007452267,2024,2020-07-10
2024-07-11,cum,38.53558717077,2024,2020-07-11
2024-07-12,cum,38.643204677292,2024,2020-07-12
2024-07-13,cum,38.723198211069,2024,2020-07-13
2024-07-14,cum,38.826697171247,2024,2020-07-14
2024-07-15,cum,38.938436117321,2024,2020-07-15
2024-07-16,cum,39.045393842872,2024,2020-07-16
2024-07-17,cum,39.156853008702,2024,2020-07-17
2024-07-18,cum,39.246960168882,2024,2020-07-18
2024-07-19,cum,39.334112263421,2024,2020-07-19
2024-07-20,cum,39.425981609565,2024,2020-07-20
2024-07-21,cum,39.535157723489,2024,2020-07-21
2024-07-22,cum,39.636342609795,2024,2020-07-22
2024-07-23,cum,39.755329236189,2024,2020-07-23
2024-07-24,cum,39.869021195628,2024,2020-07-24
2024-07-25,cum,39.976263293255,2024,2020-07-25
2024-07-26,cum,40.075552336365,2024,2020-07-26
2024-07-27,cum,40.161855522151,2024,2020-07-27
2024-07-28,cum,40.25638747216,2024,2020-07-28
2024-07-29,cum,40.357357437458,2024,2020-07-29
2024-07-30,cum,40.468273657582,2024,2020-07-30
2024-07-31,cum,40.561685309087,2024,2020-07-31
2024-08-01,cum,40.657509078089,2024,2020-08-01
2024-08-02,cum,40.743271702074,2024,2020-08-02
2024-08-03,cum,40.81093653864,2024,2020-08-03
2024-08-04,cum,40.893699533168,2024,2020-08-04
2024-08-05,cum,40.988817468305,2024,2020-08-05
2024-08-06,cum,41.08264128043,2024,2020-08-06
2024-08-07,cum,41.182469003945,2024,2020-08-07
2024-08-08,cum,41.277507548281,2024,2020-08-08
2024-08-09,cum,41.358057078223,2024,2020-08-09
2024-08-10,cum,41.439385350277,2024,2020-08-10
2024-08-11,cum,41.546446092112,2024,2020-08-11
2024-08-12,cum,41.656247601082,2024,2020-08-12
2024-08-13,cum,41.75625334297,2024,2020-08-13
2024-08-14,cum,41.841627080904,2024,2020-08-14
2024-08-15,cum,41.932232631481,2024,2020-08-15
2024-08-16,cum,42.020169891325,2024,2020-08-16
2024-08-17,cum,42.10230961066,2024,2020-08-17
2024-08-18,cum,42.202011544081,2024,2020-08-18
2024-08-19,cum,42.311050177234,2024,2020-08-19
2024-08-20,cum,42.431828895245,2024,2020-08-20
2024-08-21,cum,42.547785794093,2024,2020-08-21
2024-08-22,cum,42.673068410793,2024,2020-08-22
2024-08-23,cum,42.768427525369,2024,2020-08-23
2024-08-24,cum,42.860791130959,2024,2020-08-24
2024-08-25,cum,42.983006935589,2024,2020-08-25
2024-08-26,cum,43.084964296934,2024,2020-08-26
2024-08-27,cum,43.212463518939,2024,2020-08-27
2024-08-28,cum,43.335640987621,2024,2020-08-28
2024-08-29,cum,43.467618561786,2024,2020-08-29
2024-08-30,cum,43.555015762625,2024,2020-08-30
2024-08-31,cum,43.648643991194,2024,2020-08-31
2024-09-01,cum,43.765806532948,2024,2020-09-01
2024-09-02,cum,43.898997756725,2024,2020-09-02
2024-09-03,cum,44.043005613518,2024,2020-09-03
2024-09-04,cum,44.17382148115,2024,2020-09-04
2024-09-05,cum,44.299951822917,2024,2020-09-05
2024-09-06,cum,44.396516645487,2024,2020-09-06
2024-09-07,cum,44.479934918757,2024,2020-09-07
2024-09-08,cum,44.600518816777,2024,2020-09-08
2024-09-09,cum,44.750278381541,2024,2020-09-09
2024-09-10,cum,44.870759347662,2024,2020-09-10
2024-09-11,cum,45.012236509077,2024,2020-09-11
2024-09-12,cum,45.146101763211,2024,2020-09-12
2024-09-13,cum,45.297632262088,2024,2020-09-13
2024-09-14,cum,45.4529004614,2024,2020-09-14
2024-09-15,cum,45.638367679407,2024,2020-09-15
2024-09-16,cum,45.805989270624,2024,2020-09-16
2024-09-17,cum,45.940093524905,2024,2020-09-17
2024-09-18,cum,46.092089316515,2024,2020-09-18
2024-09-19,cum,46.215745817128,2024,2020-09-19
2024-09-20,cum,46.320952143869,2024,2020-09-20
2024-09-21,cum,46.420704267847,2024,2020-09-21
2024-09-22,cum,46.558428845868,2024,2020-09-22
2024-09-23,cum,46.680204294165,2024,2020-09-23
2024-09-24,cum,46.810856536586,2024,2020-09-24
2024-09-25,cum,46.953406584319,2024,2020-09-25
2024-09-26,cum,47.094114751795,2024,2020-09-26
2024-09-27,cum,47.222443720641,2024,2020-09-27
2024-09-28,cum,47.349266861611,2024,2020-09-28
2024-09-29,cum,47.532729158797,2024,2020-09-29
2024-09-30,cum,47.704083362584,2024,2020-09-30
2024-10-01,cum,47.876108750651,2024,2020-10-01
2024-10-02,cum,48.070815805794,2024,2020-10-02
2024-10-03,cum,48.26762119797,2024,2020-10-03
2024-10-04,cum,48.447483807125,2024,2020-10-04
2024-10-05,cum,48.605181860403,2024,2020-10-05
2024-10-06,cum,48.797924418356,2024,2020-10-06
2024-10-07,cum,48.955090402636,2024,2020-10-07
2024-10-08,cum,49.110010353392,2024,2020-10-08
2024-10-09,cum,49.270445142557,2024,2020-10-09
2024-10-10,cum,49.445368102928,2024,2020-10-10
2024-10-11,cum,49.606673139246,2024,2020-10-11
2024-10-12,cum,49.765331646956,2024,2020-10-12
2024-10-13,cum,50.001931713172,2024,2020-10-13
2024-10-14,cum,50.208929061618,2024,2020-10-14
2024-10-15,cum,50.417776320516,2024,2020-10-15
2024-10-16,cum,50.578915778467,2024,2020-10-16
2024-10-17,cum,50.765210713302,2024,2020-10-17
2024-10-18,cum,50.916155710713,2024,2020-10-18
2024-10-19,cum,51.066432085842,2024,2020-10-19
2024-10-20,cum,51.272159957231,2024,2020-10-20
2024-10-21,cum,51.480172235126,2024,2020-10-21
2024-10-22,cum,51.708976606996,2024,2020-10-22
2024-10-23,cum,51.910344353135,2024,2020-10-23
2024-10-24,cum,52.112329501415,2024,2020-10-24
2024-10-25,cum,52.270234522827,2024,2020-10-25
2024-10-26,cum,52.425780913403,2024,2020-10-26
2024-10-27,cum,52.619045779057,2024,2020-10-27
2024-10-28,cum,52.883255057778,2024,2020-10-28
2024-10-29,cum,53.133888187904,2024,2020-10-29
2024-10-30,cum,53.340420478583,2024,2020-10-30
2024-10-31,cum,53.500704532387,2024,2020-10-31
2024-11-01,cum,53.70198120094,2024,2020-11-01
2024-11-02,cum,53.912742262163,2024,2020-11-02
2024-11-03,cum,54.234910912327,2024,2020-11-03
2024-11-04,cum,54.582458748962,2024,2020-11-04
2024-11-05,cum,54.943118174755,2024,2020-11-05
2024-11-06,cum,55.304576199963,2024,2020-11-06
2024-11-07,cum,55.635312849276,2024,2020-11-07
2024-11-08,cum,55.925147028346,2024,2020-11-08
2024-11-09,cum,56.220120519507,2024,2020-11-09
2024-11-10,cum,56.584404235253,2024,2020-11-10
2024-11-11,cum,56.977077167238,2024,2020-11-11
2024-11-12,cum,57.386610757992,2024,2020-11-12
2024-11-13,cum,57.793617424964,2024,2020-11-13
2024-11-14,cum,58.181640167145,2024,2020-11-14
2024-11-15,cum,58.524706437214,2024,2020-11-15
2024-11-16,cum,58.825110931088,2024,2020-11-16
2024-11-17,cum,59.185926715355,2024,2020-11-17
2024-11-18,cum,59.528767999252,2024,2020-11-18
2024-11-19,cum,59.871022352577,2024,2020-11-19
2024-11-20,cum,60.243601549098,2024,2020-11-20
2024-11-21,cum,60.623209405841,2024,2020-11-21
2024-11-22,cum,60.954617918737,2024,2020-11-22
2024-11-23,cum,61.259528655425,2024,2020-11-23
2024-11-24,cum,61.615052295401,2024,2020-11-24
2024-11-25,cum,61.976713601524,2024,2020-11-25
2024-11-26,cum,62.34669198604,2024,2020-11-26
2024-11-27,cum,62.734665057951,2024,2020-11-27
2024-11-28,cum,63.122348842593,2024,2020-11-28
2024-11-29,cum,63.43369597623,2024,2020-11-29
2024-11-30,cum,63.754135618398,2024,2020-11-30
2024-12-01,cum,64.147841631398,2024,2020-12-01
2024-12-02,cum,64.583658456398,2024,2020-12-02
2024-12-03,cum,65.011040659398,2024,2020-12-03
2024-12-04,cum,65.426550642398,2024,2020-12-04
2024-12-05,cum,65.821054587398,2024,2020-12-05
2024-12-06,cum,66.141674286398,2024,2020-12-06
2024-12-07,cum,66.447492774398,2024,2020-12-07
2024-12-08,cum,66.844579276398,2024,2020-12-08
2024-12-09,cum,67.247010104398,2024,2020-12-09
2024-12-10,cum,67.664766776398,2024,2020-12-10
2024-12-11,cum,68.102659813398,2024,2020-12-11
2024-12-12,cum,68.531853017398,2024,2020-12-12
2024-12-13,cum,68.877572527398,2024,2020-12-13
2024-12-14,cum,69.186781634398,2024,2020-12-14
2024-12-15,cum,69.494940591398,2024,2020-12-15
2024-12-16,cum,69.828748187398,2024,2020-12-16
2024-12-17,cum,70.186175537398,2024,2020-12-17
2024-12-18,cum,70.514502890398,2024,2020-12-18
2024-12-19,cum,70.814926679398,2024,2020-12-19
2024-12-20,cum,71.089974202398,2024,2020-12-20
2024-12-21,cum,71.351698283398,2024,2020-12-21
2024-12-22,cum,71.661624223398,2024,2020-12-22
2024-12-23,cum,71.950245351398,2024,2020-12-23
2024-12-24,cum,72.232206591398,2024,2020-12-24
2024-12-25,cum,72.532230229398,2024,2020-12-25
2024-12-26,cum,72.887517269398,2024,2020-12-26
2024-12-27,cum,73.207575503398,2024,2020-12-27
2024-12-28,cum,73.518386032398,2024,2020-12-28
2024-12-29,cum,73.861852406398,2024,2020-12-29
2024-12-30,cum,74.204265918398,2024,2020-12-30
2024-12-31,cum,74.521034256398,2024,2020-12-31
2025-01-01,cum,0.346320874,2025,2020-01-01
2025-01-02,cum,0.722344706,2025,2020-01-02
2025-01-03,cum,1.065571958,2025,2020-01-03
2025-01-04,cum,1.409942389,2025,2020-01-04
